feature,coef,importance
1,0.0,
t10_net_act_d,0.3329387248717639,0.014658990214151712
t10_net_amb_d,0.044137163982911426,5.4237076488972134e-05
t10_net_apa_d,0.8540452222001921,0.09430929982565694
t10_net_aur_d,0.39916846936004513,0.01927747937825739
t10_net_bar_d,0.0,0.0
t10_net_cer_d,-0.12473802567230148,0.002421079071598764
t10_net_dra_d,-0.052028047460076825,0.00044341776951730696
t10_net_ffa_d,-0.30713999298055583,0.012228611711664361
t10_net_fin_d,-0.13275765659585373,0.0022282972178816695
t10_net_fsa_d,-0.07549102959342359,0.0008083543308394558
t10_net_fsr_d,-1.0837267967546067,0.15677437030358315
t10_net_hoi_d,-0.1489812639174461,0.0030069002997312744
t10_net_hsr_d,0.09527245060305603,0.0010258745441737993
t10_net_kct_d,-0.054493286048096834,0.0003219725314449473
t10_net_liq_d,-0.0628414787337759,0.0005249858998686463
t10_net_mul_d,-0.15025837766965694,0.003939932843508664
t10_net_ngt_d,-0.5588156938739623,0.039701608942929664
t10_net_pht_d,0.04500696375611699,0.00022556331426122346
t10_net_res_d,-0.19223348253890674,0.004231042408381613
t10_net_srv_d,-0.3798753375365122,0.018705386460245155
t10_net_wal_d,1.2984620352696876,0.21687290739570825
