feature,coef,importance
1,0.0,
t10_ldb_ag25dwn_p,0.30887375110264204,0.013708576975940811
t10_ldb_ag60up_p,0.4077150704816049,0.026291212152504496
t10_ldb_asian_p,0.15358153528368798,0.003908016150925131
t10_ldb_col_p,0.4493052804669545,0.03113089364197541
t10_ldb_fb_p,0.47913015370870565,0.035230529757217965
t10_ldb_hinci_m,-0.10891818792545278,0.0017104483487565547
t10_ldb_hisp_p,0.5121656818766924,0.03903685481667083
t10_ldb_hs_p,-0.7063164794524133,0.07610245648813323
t10_ldb_lep_p,0.3982561677445718,0.023659582279557133
t10_ldb_mhmvali_m,0.665844148307251,0.06832100142590855
t10_ldb_mrenti_m,-0.11121664961503645,0.0019014425097878761
t10_ldb_multi_p,0.29556374016071757,0.013473830931732999
t10_ldb_nhblk_p,-0.0,0.0
t10_ldb_nhwht_p,0.5172852412737275,0.040650153664637555
t10_ldb_npov_p,-0.7152514097534329,0.0777215038138003
t10_ldb_own_p,1.0429048220169737,0.16536354177696314
t10_ldb_pop_d,0.13149722210710313,0.002582438241338236
t10_ldb_unemp_p,-0.20739703566501264,0.006563542748715267
t10_ldb_vac_p,0.04771670033166222,0.0004077132689029872
