feature,coef,importance
t10_ldb_ag25dwn_p t10_net_kct_d,-0.0,
t10_ldb_ag25dwn_p t10_net_liq_d,-0.0,
t10_ldb_ag25dwn_p t10_net_mul_d,-0.0,
t10_ldb_ag25dwn_p t10_net_ngt_d,-0.0,
t10_ldb_ag25dwn_p t10_net_pht_d,0.0,
t10_ldb_ag25dwn_p t10_net_res_d,-0.0,
t10_ldb_ag25dwn_p t10_net_srv_d,-0.0,
t10_ldb_ag25dwn_p t10_net_wal_d,0.0,
t10_ldb_ag25dwn_p t10_use_green_k,0.0,
t10_ldb_ag25dwn_p^2,-0.0,
t10_ldb_ag60up_p,0.0,0.11123763818764369
t10_ldb_ag60up_p t10_ldb_asian_p,0.0,
t10_ldb_ag60up_p t10_ldb_col_p,0.1749702730222657,
t10_ldb_ag60up_p t10_ldb_fb_p,0.25348791633822154,
t10_ldb_ag60up_p t10_ldb_hinci_m,0.0,
t10_ldb_ag60up_p t10_ldb_hisp_p,0.0,
t10_ldb_ag60up_p t10_ldb_hs_p,-0.0,
t10_ldb_ag60up_p t10_ldb_lep_p,0.0,
t10_ldb_ag60up_p t10_ldb_mhmvali_m,0.0,
t10_ldb_ag60up_p t10_ldb_mrenti_m,0.0,
t10_ldb_ag60up_p t10_ldb_multi_p,-0.0,
t10_ldb_ag60up_p t10_ldb_nhblk_p,-0.022690663043291405,
t10_ldb_ag60up_p t10_ldb_nhwht_p,0.0,
t10_ldb_ag60up_p t10_ldb_npov_p,-0.002452958614850375,
t10_ldb_ag60up_p t10_ldb_own_p,0.2663621214401926,
t10_ldb_ag60up_p t10_ldb_pop_d,0.0,
t10_ldb_ag60up_p t10_ldb_unemp_p,-0.0,
t10_ldb_ag60up_p t10_ldb_vac_p,0.0,
t10_ldb_ag60up_p t10_net_act_d,0.0,
t10_ldb_ag60up_p t10_net_amb_d,0.0,
t10_ldb_ag60up_p t10_net_apa_d,0.0,
t10_ldb_ag60up_p t10_net_aur_d,0.0,
t10_ldb_ag60up_p t10_net_bar_d,-0.0,
t10_ldb_ag60up_p t10_net_cer_d,0.0,
t10_ldb_ag60up_p t10_net_dra_d,0.0,
t10_ldb_ag60up_p t10_net_ffa_d,-0.0,
t10_ldb_ag60up_p t10_net_fin_d,0.0,
t10_ldb_ag60up_p t10_net_fsa_d,0.0,
t10_ldb_ag60up_p t10_net_fsr_d,0.0,
t10_ldb_ag60up_p t10_net_hoi_d,-0.0,
t10_ldb_ag60up_p t10_net_hsr_d,0.0,
t10_ldb_ag60up_p t10_net_kct_d,-0.010932050086793278,
t10_ldb_ag60up_p t10_net_liq_d,-0.0,
t10_ldb_ag60up_p t10_net_mul_d,0.0,
t10_ldb_ag60up_p t10_net_ngt_d,-0.0,
t10_ldb_ag60up_p t10_net_pht_d,0.0,
t10_ldb_ag60up_p t10_net_res_d,-0.04965863624933458,
t10_ldb_ag60up_p t10_net_srv_d,0.0,
t10_ldb_ag60up_p t10_net_wal_d,0.0,
t10_ldb_ag60up_p t10_use_green_k,0.0,
t10_ldb_ag60up_p^2,-0.0,
t10_ldb_asian_p,0.0,0.0007030401358326666
t10_ldb_asian_p t10_ldb_col_p,0.0,
t10_ldb_asian_p t10_ldb_fb_p,0.0,
t10_ldb_asian_p t10_ldb_hinci_m,0.0,
t10_ldb_asian_p t10_ldb_hisp_p,0.01042161426154704,
t10_ldb_asian_p t10_ldb_hs_p,0.0,
t10_ldb_asian_p t10_ldb_lep_p,0.04402654616877656,
t10_ldb_asian_p t10_ldb_mhmvali_m,0.0,
t10_ldb_asian_p t10_ldb_mrenti_m,0.0,
t10_ldb_asian_p t10_ldb_multi_p,0.0,
t10_ldb_asian_p t10_ldb_nhblk_p,-0.0,
t10_ldb_asian_p t10_ldb_nhwht_p,-0.0,
t10_ldb_asian_p t10_ldb_npov_p,0.0,
t10_ldb_asian_p t10_ldb_own_p,0.0,
t10_ldb_asian_p t10_ldb_pop_d,0.0,
t10_ldb_asian_p t10_ldb_unemp_p,0.0,
t10_ldb_asian_p t10_ldb_vac_p,-0.0,
t10_ldb_asian_p t10_net_act_d,0.0,
t10_ldb_asian_p t10_net_amb_d,0.0,
t10_ldb_asian_p t10_net_apa_d,0.0,
t10_ldb_asian_p t10_net_aur_d,0.0,
t10_ldb_asian_p t10_net_bar_d,-0.0,
t10_ldb_asian_p t10_net_cer_d,0.0,
t10_ldb_asian_p t10_net_dra_d,0.0,
t10_ldb_asian_p t10_net_ffa_d,0.0,
t10_ldb_asian_p t10_net_fin_d,0.0,
t10_ldb_asian_p t10_net_fsa_d,0.0,
t10_ldb_asian_p t10_net_fsr_d,0.0,
t10_ldb_asian_p t10_net_hoi_d,-0.0,
t10_ldb_asian_p t10_net_hsr_d,0.0,
t10_ldb_asian_p t10_net_kct_d,-0.0,
t10_ldb_asian_p t10_net_liq_d,0.0,
t10_ldb_asian_p t10_net_mul_d,0.0,
t10_ldb_asian_p t10_net_ngt_d,-0.0,
t10_ldb_asian_p t10_net_pht_d,0.0,
t10_ldb_asian_p t10_net_res_d,0.0,
t10_ldb_asian_p t10_net_srv_d,0.0,
t10_ldb_asian_p t10_net_wal_d,0.0,
t10_ldb_asian_p t10_use_green_k,0.0,
t10_ldb_asian_p^2,0.0,
t10_ldb_col_p,0.3462309177740964,0.08549764596095251
t10_ldb_col_p t10_ldb_fb_p,0.0,
t10_ldb_col_p t10_ldb_hinci_m,0.0,
t10_ldb_col_p t10_ldb_hisp_p,0.0,
t10_ldb_col_p t10_ldb_hs_p,0.032701465374111734,
t10_ldb_col_p t10_ldb_lep_p,0.0,
t10_ldb_col_p t10_ldb_mhmvali_m,0.0,
t10_ldb_col_p t10_ldb_mrenti_m,0.0,
t10_ldb_col_p t10_ldb_multi_p,0.0,
t10_ldb_col_p t10_ldb_nhblk_p,-0.0,
t10_ldb_col_p t10_ldb_nhwht_p,0.07171624653960475,
t10_ldb_col_p t10_ldb_npov_p,0.0,
t10_ldb_col_p t10_ldb_own_p,0.0,
t10_ldb_col_p t10_ldb_pop_d,0.0,
t10_ldb_col_p t10_ldb_unemp_p,0.0,
t10_ldb_col_p t10_ldb_vac_p,0.0,
t10_ldb_col_p t10_net_act_d,0.0,
t10_ldb_col_p t10_net_amb_d,0.0,
t10_ldb_col_p t10_net_apa_d,0.0,
t10_ldb_col_p t10_net_aur_d,0.0,
t10_ldb_col_p t10_net_bar_d,-0.0,
t10_ldb_col_p t10_net_cer_d,0.0,
t10_ldb_col_p t10_net_dra_d,0.0,
t10_ldb_col_p t10_net_ffa_d,0.0,
t10_ldb_col_p t10_net_fin_d,0.0,
t10_ldb_col_p t10_net_fsa_d,0.0,
t10_ldb_col_p t10_net_fsr_d,0.0,
t10_ldb_col_p t10_net_hoi_d,-0.0,
t10_ldb_col_p t10_net_hsr_d,0.0,
t10_ldb_col_p t10_net_kct_d,-0.0,
t10_ldb_col_p t10_net_liq_d,-0.0,
t10_ldb_col_p t10_net_mul_d,0.0,
t10_ldb_col_p t10_net_ngt_d,-0.0,
t10_ldb_col_p t10_net_pht_d,0.0,
t10_ldb_col_p t10_net_res_d,0.0,
t10_ldb_col_p t10_net_srv_d,0.0,
t10_ldb_col_p t10_net_wal_d,0.0,
t10_ldb_col_p t10_use_green_k,0.0,
t10_ldb_col_p^2,0.0,
t10_ldb_fb_p,0.0,0.035648620475058054
t10_ldb_fb_p t10_ldb_hinci_m,0.0,
t10_ldb_fb_p t10_ldb_hisp_p,0.0,
t10_ldb_fb_p t10_ldb_hs_p,0.0,
t10_ldb_fb_p t10_ldb_lep_p,0.05325742598301493,
t10_ldb_fb_p t10_ldb_mhmvali_m,0.0,
t10_ldb_fb_p t10_ldb_mrenti_m,0.06412969781810489,
t10_ldb_fb_p t10_ldb_multi_p,0.0,
t10_ldb_fb_p t10_ldb_nhblk_p,0.0,
t10_ldb_fb_p t10_ldb_nhwht_p,0.0,
t10_ldb_fb_p t10_ldb_npov_p,0.0,
t10_ldb_fb_p t10_ldb_own_p,0.0,
t10_ldb_fb_p t10_ldb_pop_d,0.0,
t10_ldb_fb_p t10_ldb_unemp_p,0.059426827182643166,
t10_ldb_fb_p t10_ldb_vac_p,-0.0,
t10_ldb_fb_p t10_net_act_d,0.0,
t10_ldb_fb_p t10_net_amb_d,0.0,
t10_ldb_fb_p t10_net_apa_d,0.0,
t10_ldb_fb_p t10_net_aur_d,0.0,
t10_ldb_fb_p t10_net_bar_d,-0.0,
t10_ldb_fb_p t10_net_cer_d,0.0,
t10_ldb_fb_p t10_net_dra_d,0.0,
t10_ldb_fb_p t10_net_ffa_d,0.0,
t10_ldb_fb_p t10_net_fin_d,0.0,
t10_ldb_fb_p t10_net_fsa_d,0.0,
t10_ldb_fb_p t10_net_fsr_d,0.0,
t10_ldb_fb_p t10_net_hoi_d,-0.0,
t10_ldb_fb_p t10_net_hsr_d,0.0,
t10_ldb_fb_p t10_net_kct_d,-0.0,
t10_ldb_fb_p t10_net_liq_d,0.0,
t10_ldb_fb_p t10_net_mul_d,0.0,
t10_ldb_fb_p t10_net_ngt_d,-0.0,
t10_ldb_fb_p t10_net_pht_d,0.0,
t10_ldb_fb_p t10_net_res_d,-0.0,
t10_ldb_fb_p t10_net_srv_d,0.0,
t10_ldb_fb_p t10_net_wal_d,0.0,
t10_ldb_fb_p t10_use_green_k,-0.0,
t10_ldb_fb_p^2,0.0,
t10_ldb_hinci_m,0.0,0.000381450176010012
t10_ldb_hinci_m t10_ldb_hisp_p,0.0,
t10_ldb_hinci_m t10_ldb_hs_p,0.0,
t10_ldb_hinci_m t10_ldb_lep_p,0.05852838756614307,
t10_ldb_hinci_m t10_ldb_mhmvali_m,0.0,
t10_ldb_hinci_m t10_ldb_mrenti_m,-0.0,
t10_ldb_hinci_m t10_ldb_multi_p,0.006762663534143437,
t10_ldb_hinci_m t10_ldb_nhblk_p,-0.0,
t10_ldb_hinci_m t10_ldb_nhwht_p,0.0,
t10_ldb_hinci_m t10_ldb_npov_p,0.0,
t10_ldb_hinci_m t10_ldb_own_p,0.0,
t10_ldb_hinci_m t10_ldb_pop_d,0.0,
t10_ldb_hinci_m t10_ldb_unemp_p,0.0,
t10_ldb_hinci_m t10_ldb_vac_p,0.0,
t10_ldb_hinci_m t10_net_act_d,0.0,
t10_ldb_hinci_m t10_net_amb_d,0.0,
t10_ldb_hinci_m t10_net_apa_d,0.0,
t10_ldb_hinci_m t10_net_aur_d,0.0,
t10_ldb_hinci_m t10_net_bar_d,-0.0,
t10_ldb_hinci_m t10_net_cer_d,0.0,
t10_ldb_hinci_m t10_net_dra_d,0.0,
t10_ldb_hinci_m t10_net_ffa_d,0.0,
t10_ldb_hinci_m t10_net_fin_d,0.0,
t10_ldb_hinci_m t10_net_fsa_d,0.0,
t10_ldb_hinci_m t10_net_fsr_d,0.0,
t10_ldb_hinci_m t10_net_hoi_d,0.0,
t10_ldb_hinci_m t10_net_hsr_d,0.0,
t10_ldb_hinci_m t10_net_kct_d,-0.0,
t10_ldb_hinci_m t10_net_liq_d,0.0,
t10_ldb_hinci_m t10_net_mul_d,0.0,
t10_ldb_hinci_m t10_net_ngt_d,-0.0,
t10_ldb_hinci_m t10_net_pht_d,0.0,
t10_ldb_hinci_m t10_net_res_d,-0.0,
t10_ldb_hinci_m t10_net_srv_d,0.0,
t10_ldb_hinci_m t10_net_wal_d,0.0,
t10_ldb_hinci_m t10_use_green_k,0.0,
t10_ldb_hinci_m^2,-0.0,
t10_ldb_hisp_p,0.0,0.002347792253295933
t10_ldb_hisp_p t10_ldb_hs_p,0.0,
t10_ldb_hisp_p t10_ldb_lep_p,0.0,
t10_ldb_hisp_p t10_ldb_mhmvali_m,0.0,
t10_ldb_hisp_p t10_ldb_mrenti_m,0.0,
t10_ldb_hisp_p t10_ldb_multi_p,0.0,
t10_ldb_hisp_p t10_ldb_nhblk_p,-0.0,
t10_ldb_hisp_p t10_ldb_nhwht_p,-0.02856352160673555,
t10_ldb_hisp_p t10_ldb_npov_p,0.0,
t10_ldb_hisp_p t10_ldb_own_p,0.0,
t10_ldb_hisp_p t10_ldb_pop_d,0.0,
t10_ldb_hisp_p t10_ldb_unemp_p,0.0,
t10_ldb_hisp_p t10_ldb_vac_p,-0.0,
t10_ldb_hisp_p t10_net_act_d,0.0,
t10_ldb_hisp_p t10_net_amb_d,0.0,
t10_ldb_hisp_p t10_net_apa_d,0.0,
t10_ldb_hisp_p t10_net_aur_d,0.0,
t10_ldb_hisp_p t10_net_bar_d,-0.0,
t10_ldb_hisp_p t10_net_cer_d,0.0,
t10_ldb_hisp_p t10_net_dra_d,0.0,
t10_ldb_hisp_p t10_net_ffa_d,-0.0,
t10_ldb_hisp_p t10_net_fin_d,0.0,
t10_ldb_hisp_p t10_net_fsa_d,0.0,
t10_ldb_hisp_p t10_net_fsr_d,0.0,
t10_ldb_hisp_p t10_net_hoi_d,-0.0,
t10_ldb_hisp_p t10_net_hsr_d,0.0,
t10_ldb_hisp_p t10_net_kct_d,-0.0,
t10_ldb_hisp_p t10_net_liq_d,0.0,
t10_ldb_hisp_p t10_net_mul_d,-0.0,
t10_ldb_hisp_p t10_net_ngt_d,-0.0,
t10_ldb_hisp_p t10_net_pht_d,0.0,
t10_ldb_hisp_p t10_net_res_d,-0.0,
t10_ldb_hisp_p t10_net_srv_d,-0.0,
t10_ldb_hisp_p t10_net_wal_d,0.0,
t10_ldb_hisp_p t10_use_green_k,-0.0,
t10_ldb_hisp_p^2,0.10414457839294587,
t10_ldb_hs_p,-0.3831173103369707,0.03471799840222829
t10_ldb_hs_p t10_ldb_lep_p,0.0,
t10_ldb_hs_p t10_ldb_mhmvali_m,0.1733184253391871,
t10_ldb_hs_p t10_ldb_mrenti_m,-0.0,
t10_ldb_hs_p t10_ldb_multi_p,-0.0,
t10_ldb_hs_p t10_ldb_nhblk_p,-0.0,
t10_ldb_hs_p t10_ldb_nhwht_p,-0.0,
t10_ldb_hs_p t10_ldb_npov_p,-0.2399339341816894,
t10_ldb_hs_p t10_ldb_own_p,0.0,
t10_ldb_hs_p t10_ldb_pop_d,0.0,
t10_ldb_hs_p t10_ldb_unemp_p,-0.11463424933581387,
t10_ldb_hs_p t10_ldb_vac_p,-0.0,
t10_ldb_hs_p t10_net_act_d,0.0,
t10_ldb_hs_p t10_net_amb_d,0.0,
t10_ldb_hs_p t10_net_apa_d,-0.0,
t10_ldb_hs_p t10_net_aur_d,-0.0,
t10_ldb_hs_p t10_net_bar_d,-0.0,
t10_ldb_hs_p t10_net_cer_d,0.0,
t10_ldb_hs_p t10_net_dra_d,0.0,
t10_ldb_hs_p t10_net_ffa_d,-0.0,
t10_ldb_hs_p t10_net_fin_d,0.0,
t10_ldb_hs_p t10_net_fsa_d,0.0,
t10_ldb_hs_p t10_net_fsr_d,0.0,
t10_ldb_hs_p t10_net_hoi_d,-0.0,
t10_ldb_hs_p t10_net_hsr_d,0.0,
t10_ldb_hs_p t10_net_kct_d,-0.0,
t10_ldb_hs_p t10_net_liq_d,-0.0,
t10_ldb_hs_p t10_net_mul_d,-0.0,
t10_ldb_hs_p t10_net_ngt_d,-0.0003358655829635801,
t10_ldb_hs_p t10_net_pht_d,-0.0,
t10_ldb_hs_p t10_net_res_d,-0.0017716531957683891,
t10_ldb_hs_p t10_net_srv_d,-0.0,
t10_ldb_hs_p t10_net_wal_d,0.0,
t10_ldb_hs_p t10_use_green_k,0.0,
t10_ldb_hs_p^2,-0.0,
t10_ldb_lep_p,0.0,0.004120841547011933
t10_ldb_lep_p t10_ldb_mhmvali_m,0.0,
t10_ldb_lep_p t10_ldb_mrenti_m,0.0026645335062854083,
t10_ldb_lep_p t10_ldb_multi_p,0.0,
t10_ldb_lep_p t10_ldb_nhblk_p,-0.0,
t10_ldb_lep_p t10_ldb_nhwht_p,0.0,
t10_ldb_lep_p t10_ldb_npov_p,0.0,
t10_ldb_lep_p t10_ldb_own_p,0.0,
t10_ldb_lep_p t10_ldb_pop_d,0.0,
t10_ldb_lep_p t10_ldb_unemp_p,0.0,
t10_ldb_lep_p t10_ldb_vac_p,-0.0,
t10_ldb_lep_p t10_net_act_d,0.0,
t10_ldb_lep_p t10_net_amb_d,0.0,
t10_ldb_lep_p t10_net_apa_d,0.0,
t10_ldb_lep_p t10_net_aur_d,0.0,
t10_ldb_lep_p t10_net_bar_d,-0.0,
t10_ldb_lep_p t10_net_cer_d,0.0,
t10_ldb_lep_p t10_net_dra_d,0.0,
t10_ldb_lep_p t10_net_ffa_d,0.0,
t10_ldb_lep_p t10_net_fin_d,0.0,
t10_ldb_lep_p t10_net_fsa_d,0.0,
t10_ldb_lep_p t10_net_fsr_d,0.0,
t10_ldb_lep_p t10_net_hoi_d,-0.0,
t10_ldb_lep_p t10_net_hsr_d,0.0,
t10_ldb_lep_p t10_net_kct_d,-0.0,
t10_ldb_lep_p t10_net_liq_d,-0.0,
t10_ldb_lep_p t10_net_mul_d,0.0,
t10_ldb_lep_p t10_net_ngt_d,-0.0,
t10_ldb_lep_p t10_net_pht_d,0.0,
t10_ldb_lep_p t10_net_res_d,-0.0,
t10_ldb_lep_p t10_net_srv_d,0.0,
t10_ldb_lep_p t10_net_wal_d,0.0,
t10_ldb_lep_p t10_use_green_k,-0.0,
t10_ldb_lep_p^2,0.0,
t10_ldb_mhmvali_m,0.045482337045467565,0.049806327059758314
t10_ldb_mhmvali_m t10_ldb_mrenti_m,0.0,
t10_ldb_mhmvali_m t10_ldb_multi_p,0.0,
t10_ldb_mhmvali_m t10_ldb_nhblk_p,-0.0,
t10_ldb_mhmvali_m t10_ldb_nhwht_p,0.0,
t10_ldb_mhmvali_m t10_ldb_npov_p,0.0,
t10_ldb_mhmvali_m t10_ldb_own_p,0.0,
t10_ldb_mhmvali_m t10_ldb_pop_d,0.0,
t10_ldb_mhmvali_m t10_ldb_unemp_p,0.0,
t10_ldb_mhmvali_m t10_ldb_vac_p,-0.0,
t10_ldb_mhmvali_m t10_net_act_d,0.0,
t10_ldb_mhmvali_m t10_net_amb_d,0.0,
t10_ldb_mhmvali_m t10_net_apa_d,0.0,
t10_ldb_mhmvali_m t10_net_aur_d,-0.0,
t10_ldb_mhmvali_m t10_net_bar_d,-0.0,
t10_ldb_mhmvali_m t10_net_cer_d,0.0,
t10_ldb_mhmvali_m t10_net_dra_d,0.0,
t10_ldb_mhmvali_m t10_net_ffa_d,-0.0,
t10_ldb_mhmvali_m t10_net_fin_d,0.0,
t10_ldb_mhmvali_m t10_net_fsa_d,-0.0,
t10_ldb_mhmvali_m t10_net_fsr_d,0.0,
t10_ldb_mhmvali_m t10_net_hoi_d,-0.0,
t10_ldb_mhmvali_m t10_net_hsr_d,0.0,
t10_ldb_mhmvali_m t10_net_kct_d,-0.0,
t10_ldb_mhmvali_m t10_net_liq_d,-0.0,
t10_ldb_mhmvali_m t10_net_mul_d,0.0,
t10_ldb_mhmvali_m t10_net_ngt_d,-0.0,
t10_ldb_mhmvali_m t10_net_pht_d,0.0,
t10_ldb_mhmvali_m t10_net_res_d,-0.0,
t10_ldb_mhmvali_m t10_net_srv_d,0.0,
t10_ldb_mhmvali_m t10_net_wal_d,0.0,
t10_ldb_mhmvali_m t10_use_green_k,0.0,
t10_ldb_mhmvali_m^2,0.0,
t10_ldb_mrenti_m,0.0,0.0017128669894565629
t10_ldb_mrenti_m t10_ldb_multi_p,0.08769395999283719,
t10_ldb_mrenti_m t10_ldb_nhblk_p,-0.0,
t10_ldb_mrenti_m t10_ldb_nhwht_p,0.0,
t10_ldb_mrenti_m t10_ldb_npov_p,-0.0,
t10_ldb_mrenti_m t10_ldb_own_p,0.0,
t10_ldb_mrenti_m t10_ldb_pop_d,0.0,
t10_ldb_mrenti_m t10_ldb_unemp_p,-0.0,
t10_ldb_mrenti_m t10_ldb_vac_p,-0.0,
t10_ldb_mrenti_m t10_net_act_d,0.0,
t10_ldb_mrenti_m t10_net_amb_d,0.0,
t10_ldb_mrenti_m t10_net_apa_d,0.0,
t10_ldb_mrenti_m t10_net_aur_d,0.0,
t10_ldb_mrenti_m t10_net_bar_d,-0.0,
t10_ldb_mrenti_m t10_net_cer_d,0.0,
t10_ldb_mrenti_m t10_net_dra_d,0.0,
t10_ldb_mrenti_m t10_net_ffa_d,0.0,
t10_ldb_mrenti_m t10_net_fin_d,0.0,
t10_ldb_mrenti_m t10_net_fsa_d,0.0,
t10_ldb_mrenti_m t10_net_fsr_d,0.0,
t10_ldb_mrenti_m t10_net_hoi_d,0.0,
t10_ldb_mrenti_m t10_net_hsr_d,0.0,
t10_ldb_mrenti_m t10_net_kct_d,-0.0,
t10_ldb_mrenti_m t10_net_liq_d,-0.0,
t10_ldb_mrenti_m t10_net_mul_d,0.0,
t10_ldb_mrenti_m t10_net_ngt_d,-0.0,
t10_ldb_mrenti_m t10_net_pht_d,0.0,
t10_ldb_mrenti_m t10_net_res_d,-0.0,
t10_ldb_mrenti_m t10_net_srv_d,0.0,
