feature,coef,importance
1,0.0,
t10_net_act_d,0.3114717820931283,0.01435840459353106
t10_net_amb_d,0.04423913850532836,7.196099948538758e-05
t10_net_apa_d,0.7984990462023928,0.08988836909667959
t10_net_aur_d,0.35860234135393737,0.0173356420532061
t10_net_bar_d,0.0,0.0
t10_net_cer_d,-0.1205410828545259,0.0021636698665917554
t10_net_dra_d,-0.041966546316235864,0.00028756334487456403
t10_net_ffa_d,-0.29731929366796267,0.01279852662327834
t10_net_fin_d,-0.12414732826469832,0.002127634599644224
t10_net_fsa_d,-0.07237111284782335,0.0009221658514167785
t10_net_fsr_d,-1.014905866357664,0.15139533730553079
t10_net_hoi_d,-0.1418374256570299,0.0029190005137249343
t10_net_hsr_d,0.09265394501044301,0.0010121138089759008
t10_net_kct_d,-0.05263462829453871,0.0004458171343385553
t10_net_liq_d,-0.0642141942766494,0.0005243412572670358
t10_net_mul_d,-0.14103068584393727,0.003719081407333946
t10_net_ngt_d,-0.5288719386315236,0.03910646348743476
t10_net_pht_d,0.044501568204141695,0.00031664780820215286
t10_net_res_d,-0.19465496965828316,0.0053107928220635925
t10_net_srv_d,-0.3562339189851809,0.018151727809946762
t10_net_wal_d,1.236671109733347,0.21917323950448156
