feature,coef,importance
t10_net_apa_d t10_net_bar_d,-0.0,
t10_net_apa_d t10_net_cer_d,-0.04874348696408793,
t10_net_apa_d t10_net_dra_d,-0.0028888116802904115,
t10_net_apa_d t10_net_ffa_d,-0.0,
t10_net_apa_d t10_net_fin_d,-0.0,
t10_net_apa_d t10_net_fsa_d,-0.0,
t10_net_apa_d t10_net_fsr_d,-0.0,
t10_net_apa_d t10_net_hoi_d,-0.0,
t10_net_apa_d t10_net_hsr_d,-0.0,
t10_net_apa_d t10_net_kct_d,-0.0,
t10_net_apa_d t10_net_liq_d,-0.0,
t10_net_apa_d t10_net_mul_d,-0.02662988515000658,
t10_net_apa_d t10_net_ngt_d,-0.0,
t10_net_apa_d t10_net_pht_d,-0.09658336650911366,
t10_net_apa_d t10_net_res_d,0.0,
t10_net_apa_d t10_net_srv_d,-0.0,
t10_net_apa_d t10_net_wal_d,-0.0,
t10_net_apa_d^2,-0.05529881959771347,
t10_net_aur_d,0.0,0.0010454811113842055
t10_net_aur_d t10_net_bar_d,0.0,
t10_net_aur_d t10_net_cer_d,-0.0,
t10_net_aur_d t10_net_dra_d,0.0,
t10_net_aur_d t10_net_ffa_d,-0.0,
t10_net_aur_d t10_net_fin_d,-0.0,
t10_net_aur_d t10_net_fsa_d,0.0,
t10_net_aur_d t10_net_fsr_d,0.0,
t10_net_aur_d t10_net_hoi_d,0.0,
t10_net_aur_d t10_net_hsr_d,0.0,
t10_net_aur_d t10_net_kct_d,0.0,
t10_net_aur_d t10_net_liq_d,0.0,
t10_net_aur_d t10_net_mul_d,-0.0,
t10_net_aur_d t10_net_ngt_d,0.05327515751997249,
t10_net_aur_d t10_net_pht_d,-0.0,
t10_net_aur_d t10_net_res_d,0.025776057120480065,
t10_net_aur_d t10_net_srv_d,0.0,
t10_net_aur_d t10_net_wal_d,0.0,
t10_net_aur_d^2,0.0,
t10_net_bar_d,-0.0,0.0020582302951614563
t10_net_bar_d t10_net_cer_d,0.0,
t10_net_bar_d t10_net_dra_d,0.0,
t10_net_bar_d t10_net_ffa_d,0.0,
t10_net_bar_d t10_net_fin_d,0.0,
t10_net_bar_d t10_net_fsa_d,0.0,
t10_net_bar_d t10_net_fsr_d,0.0,
t10_net_bar_d t10_net_hoi_d,0.0,
t10_net_bar_d t10_net_hsr_d,0.0,
t10_net_bar_d t10_net_kct_d,0.0,
t10_net_bar_d t10_net_liq_d,0.0,
t10_net_bar_d t10_net_mul_d,-0.0,
t10_net_bar_d t10_net_ngt_d,0.07105187305231937,
t10_net_bar_d t10_net_pht_d,-0.0,
t10_net_bar_d t10_net_res_d,0.040925887448413634,
t10_net_bar_d t10_net_srv_d,0.0,
t10_net_bar_d t10_net_wal_d,0.0,
t10_net_bar_d^2,0.0,
t10_net_cer_d,0.0,0.0006634464936437379
t10_net_cer_d t10_net_dra_d,-0.0,
t10_net_cer_d t10_net_ffa_d,-0.0,
t10_net_cer_d t10_net_fin_d,-0.0,
t10_net_cer_d t10_net_fsa_d,-0.0,
t10_net_cer_d t10_net_fsr_d,-0.0,
t10_net_cer_d t10_net_hoi_d,0.0,
t10_net_cer_d t10_net_hsr_d,0.0,
t10_net_cer_d t10_net_kct_d,-0.0,
t10_net_cer_d t10_net_liq_d,-0.0,
t10_net_cer_d t10_net_mul_d,-0.0,
t10_net_cer_d t10_net_ngt_d,0.0,
t10_net_cer_d t10_net_pht_d,-0.005056769157611231,
t10_net_cer_d t10_net_res_d,0.0,
t10_net_cer_d t10_net_srv_d,-0.0,
t10_net_cer_d t10_net_wal_d,-0.0,
t10_net_cer_d^2,-0.0,
t10_net_dra_d,0.0,1.9510045794834953e-05
t10_net_dra_d t10_net_ffa_d,0.0,
t10_net_dra_d t10_net_fin_d,-0.0,
t10_net_dra_d t10_net_fsa_d,0.0,
t10_net_dra_d t10_net_fsr_d,0.0,
t10_net_dra_d t10_net_hoi_d,0.0,
t10_net_dra_d t10_net_hsr_d,0.0,
t10_net_dra_d t10_net_kct_d,0.0,
t10_net_dra_d t10_net_liq_d,0.0,
t10_net_dra_d t10_net_mul_d,-0.0,
t10_net_dra_d t10_net_ngt_d,0.0,
t10_net_dra_d t10_net_pht_d,-0.0,
t10_net_dra_d t10_net_res_d,0.0,
t10_net_dra_d t10_net_srv_d,0.0,
t10_net_dra_d t10_net_wal_d,0.0,
t10_net_dra_d^2,0.0,
t10_net_ffa_d,-0.08166905021275202,0.0021585819485540948
t10_net_ffa_d t10_net_fin_d,-0.0,
t10_net_ffa_d t10_net_fsa_d,-0.0,
t10_net_ffa_d t10_net_fsr_d,-0.0,
t10_net_ffa_d t10_net_hoi_d,0.0,
t10_net_ffa_d t10_net_hsr_d,-0.0,
t10_net_ffa_d t10_net_kct_d,0.0,
t10_net_ffa_d t10_net_liq_d,-0.0,
t10_net_ffa_d t10_net_mul_d,-0.0,
t10_net_ffa_d t10_net_ngt_d,0.0,
t10_net_ffa_d t10_net_pht_d,-0.0,
t10_net_ffa_d t10_net_res_d,0.0,
t10_net_ffa_d t10_net_srv_d,-0.0,
t10_net_ffa_d t10_net_wal_d,-0.0,
t10_net_ffa_d^2,-0.0,
t10_net_fin_d,-0.0,0.0
t10_net_fin_d t10_net_fsa_d,-0.0,
t10_net_fin_d t10_net_fsr_d,-0.0,
t10_net_fin_d t10_net_hoi_d,-0.0,
t10_net_fin_d t10_net_hsr_d,0.0,
t10_net_fin_d t10_net_kct_d,-0.0,
t10_net_fin_d t10_net_liq_d,-0.0,
t10_net_fin_d t10_net_mul_d,-0.0,
t10_net_fin_d t10_net_ngt_d,0.0,
t10_net_fin_d t10_net_pht_d,-0.0,
t10_net_fin_d t10_net_res_d,0.0,
t10_net_fin_d t10_net_srv_d,-0.0,
t10_net_fin_d t10_net_wal_d,-0.0,
t10_net_fin_d^2,-0.0,
t10_net_fsa_d,0.025576249139058534,0.00030990185481722944
t10_net_fsa_d t10_net_fsr_d,0.0,
t10_net_fsa_d t10_net_hoi_d,0.0,
t10_net_fsa_d t10_net_hsr_d,0.0,
t10_net_fsa_d t10_net_kct_d,0.0,
t10_net_fsa_d t10_net_liq_d,0.0,
t10_net_fsa_d t10_net_mul_d,-0.0,
t10_net_fsa_d t10_net_ngt_d,0.0,
t10_net_fsa_d t10_net_pht_d,-0.0,
t10_net_fsa_d t10_net_res_d,0.0,
t10_net_fsa_d t10_net_srv_d,0.0,
t10_net_fsa_d t10_net_wal_d,0.0,
t10_net_fsa_d^2,0.0,
t10_net_fsr_d,-0.3611217718127684,0.02228875490162623
t10_net_fsr_d t10_net_hoi_d,0.0,
t10_net_fsr_d t10_net_hsr_d,0.014434152287646048,
t10_net_fsr_d t10_net_kct_d,-0.0,
t10_net_fsr_d t10_net_liq_d,0.0,
t10_net_fsr_d t10_net_mul_d,-0.0,
t10_net_fsr_d t10_net_ngt_d,0.0,
t10_net_fsr_d t10_net_pht_d,-0.0,
t10_net_fsr_d t10_net_res_d,0.0,
t10_net_fsr_d t10_net_srv_d,0.0,
t10_net_fsr_d t10_net_wal_d,0.0,
t10_net_fsr_d^2,0.08066944100211611,
t10_net_hoi_d,-0.05602544578790453,0.0010546249461006242
t10_net_hoi_d t10_net_hsr_d,0.0,
t10_net_hoi_d t10_net_kct_d,0.0,
t10_net_hoi_d t10_net_liq_d,0.0,
t10_net_hoi_d t10_net_mul_d,-0.0,
t10_net_hoi_d t10_net_ngt_d,0.0,
t10_net_hoi_d t10_net_pht_d,-0.0,
t10_net_hoi_d t10_net_res_d,0.0,
t10_net_hoi_d t10_net_srv_d,0.0,
t10_net_hoi_d t10_net_wal_d,0.0,
t10_net_hoi_d^2,0.0,
t10_net_hsr_d,0.0516550505013748,0.0010618020008265061
t10_net_hsr_d t10_net_kct_d,0.0,
t10_net_hsr_d t10_net_liq_d,0.0,
t10_net_hsr_d t10_net_mul_d,-0.0,
t10_net_hsr_d t10_net_ngt_d,0.0,
t10_net_hsr_d t10_net_pht_d,-0.0,
t10_net_hsr_d t10_net_res_d,0.0,
t10_net_hsr_d t10_net_srv_d,0.0,
t10_net_hsr_d t10_net_wal_d,0.0,
t10_net_hsr_d^2,0.0,
t10_net_kct_d,-0.024639963650083873,0.00029149524213518686
t10_net_kct_d t10_net_liq_d,0.0,
t10_net_kct_d t10_net_mul_d,-0.0,
t10_net_kct_d t10_net_ngt_d,0.0,
t10_net_kct_d t10_net_pht_d,-0.0,
t10_net_kct_d t10_net_res_d,-0.0,
t10_net_kct_d t10_net_srv_d,0.0,
t10_net_kct_d t10_net_wal_d,0.0,
t10_net_kct_d^2,0.0,
t10_net_liq_d,-0.0,1.5660273424100702e-05
t10_net_liq_d t10_net_mul_d,-0.0,
t10_net_liq_d t10_net_ngt_d,0.001931186789037062,
t10_net_liq_d t10_net_pht_d,-0.0,
t10_net_liq_d t10_net_res_d,-0.0,
t10_net_liq_d t10_net_srv_d,0.0,
t10_net_liq_d t10_net_wal_d,0.0,
t10_net_liq_d^2,0.0,
t10_net_mul_d,-0.0,0.0003317029841498842
t10_net_mul_d t10_net_ngt_d,-0.0,
t10_net_mul_d t10_net_pht_d,-0.0,
t10_net_mul_d t10_net_res_d,0.0,
t10_net_mul_d t10_net_srv_d,-0.0,
t10_net_mul_d t10_net_wal_d,-0.0,
t10_net_mul_d^2,-0.0,
t10_net_ngt_d,-0.3734308415274311,0.027253723239090588
t10_net_ngt_d t10_net_pht_d,-0.0,
t10_net_ngt_d t10_net_res_d,0.0,
t10_net_ngt_d t10_net_srv_d,0.0,
t10_net_ngt_d t10_net_wal_d,0.0,
t10_net_ngt_d^2,0.007665582541488148,
t10_net_pht_d,0.07142891296918077,0.0022195288237860434
t10_net_pht_d t10_net_res_d,-0.0,
t10_net_pht_d t10_net_srv_d,-0.0,
t10_net_pht_d t10_net_wal_d,-0.0,
t10_net_pht_d^2,-0.0,
t10_net_res_d,-0.25701638390197773,0.011001132759844889
t10_net_res_d t10_net_srv_d,0.0,
t10_net_res_d t10_net_wal_d,0.0,
t10_net_res_d^2,0.06129267716366888,
t10_net_srv_d,-0.10505096330016983,0.00331500699318914
t10_net_srv_d t10_net_wal_d,-0.0,
t10_net_srv_d^2,0.0,
t10_net_wal_d,0.24760391437714366,0.015531428525100366
t10_net_wal_d^2,-0.0,
