feature,coef,importance
1,0.0,
t10_ldb_ag25dwn_p,0.3925636293700889,0.01874582072699469
t10_ldb_ag60up_p,0.31391583037219034,0.012886416583912208
t10_ldb_asian_p,0.18517565634835817,0.004325145683544274
t10_ldb_col_p,0.4938347565321446,0.030768194173835473
t10_ldb_fb_p,0.5719414996256997,0.04147228811253374
t10_ldb_hinci_m,-0.17531293211664364,0.0037337337560312987
t10_ldb_hisp_p,0.6733187411366021,0.05643672488383189
t10_ldb_hs_p,-0.851662297143537,0.09071890892387775
t10_ldb_lep_p,0.41508742890392214,0.021362906682748782
t10_ldb_mhmvali_m,0.7123585439111554,0.0636032087096398
t10_ldb_mrenti_m,-0.05208138873580474,0.00026123997881619674
t10_ldb_multi_p,0.4112256184483943,0.020970908304984603
t10_ldb_nhblk_p,-0.10950862286746442,0.001486145581848275
t10_ldb_nhwht_p,0.6639057781748062,0.055820752577131795
t10_ldb_npov_p,-0.81980384084881,0.08488256854655338
t10_ldb_own_p,1.078153813123923,0.1452925401389065
t10_ldb_pop_d,0.12360930319534556,0.0018203088405648327
t10_ldb_unemp_p,-0.25170216808252316,0.007989043234997517
t10_ldb_vac_p,-0.008780901941914757,-8.142067970506873e-07
