feature,coef,importance
1,0.0,
t10_ldb_ag25dwn_p,-0.22889223388590363,0.01764401214124134
t10_ldb_ag25dwn_p t10_ldb_ag60up_p,0.035019035477560474,
t10_ldb_ag25dwn_p t10_ldb_asian_p,0.008702725863777547,
t10_ldb_ag25dwn_p t10_ldb_col_p,0.0837593624872426,
t10_ldb_ag25dwn_p t10_ldb_fb_p,0.03532866431125585,
t10_ldb_ag25dwn_p t10_ldb_hisp_p,0.0,
t10_ldb_ag25dwn_p t10_ldb_hs_p,-0.0,
t10_ldb_ag25dwn_p t10_ldb_lep_p,0.33007228363220736,
t10_ldb_ag25dwn_p t10_ldb_mhmvali_m,0.10402875882458856,
t10_ldb_ag25dwn_p t10_ldb_mrenti_m,0.11264877452887642,
t10_ldb_ag25dwn_p t10_ldb_multi_p,0.3093132984155449,
t10_ldb_ag25dwn_p t10_ldb_nhblk_p,-0.20694907749390187,
t10_ldb_ag25dwn_p t10_ldb_nhwht_p,0.40467005786763444,
t10_ldb_ag25dwn_p t10_ldb_npov_p,0.11722892611223493,
t10_ldb_ag25dwn_p t10_ldb_own_p,0.10203728088468947,
t10_ldb_ag25dwn_p t10_ldb_unemp_p,0.0,
t10_ldb_ag25dwn_p t10_ldb_vac_p,-0.0,
t10_ldb_ag25dwn_p^2,-0.0,
t10_ldb_ag60up_p,0.03343136882009323,0.04189443883919956
t10_ldb_ag60up_p t10_ldb_asian_p,0.11624542201231876,
t10_ldb_ag60up_p t10_ldb_col_p,0.19391841770569004,
t10_ldb_ag60up_p t10_ldb_fb_p,0.18938070554582354,
t10_ldb_ag60up_p t10_ldb_hisp_p,0.1975026168091945,
t10_ldb_ag60up_p t10_ldb_hs_p,-0.08898271166841105,
t10_ldb_ag60up_p t10_ldb_lep_p,0.04726195175615987,
t10_ldb_ag60up_p t10_ldb_mhmvali_m,-0.010561676255752816,
t10_ldb_ag60up_p t10_ldb_mrenti_m,0.02113581564514986,
t10_ldb_ag60up_p t10_ldb_multi_p,0.04528204921850337,
t10_ldb_ag60up_p t10_ldb_nhblk_p,-0.050854356144695516,
t10_ldb_ag60up_p t10_ldb_nhwht_p,0.24551839359840053,
t10_ldb_ag60up_p t10_ldb_npov_p,-0.11444047070417052,
t10_ldb_ag60up_p t10_ldb_own_p,0.5012983861345423,
t10_ldb_ag60up_p t10_ldb_unemp_p,0.11174695245747601,
t10_ldb_ag60up_p t10_ldb_vac_p,0.11878688038143619,
t10_ldb_ag60up_p^2,-0.5189458310688516,
t10_ldb_asian_p,0.10644273651502802,0.004612105261851696
t10_ldb_asian_p t10_ldb_fb_p,-0.022201802449586177,
t10_ldb_asian_p t10_ldb_hs_p,0.0,
t10_ldb_asian_p t10_ldb_mhmvali_m,-0.0038393996646612456,
t10_ldb_asian_p t10_ldb_npov_p,-0.04713760416686744,
t10_ldb_asian_p t10_ldb_own_p,0.09248010626886044,
t10_ldb_asian_p t10_ldb_unemp_p,-0.1365640862556931,
t10_ldb_asian_p t10_ldb_vac_p,-0.0429769789980598,
t10_ldb_asian_p^2,0.02381894453157699,
t10_ldb_col_p,0.4016145160744415,0.07068029695087825
t10_ldb_col_p t10_ldb_asian_p,-0.009088167435607256,
t10_ldb_col_p t10_ldb_fb_p,0.11249828600943491,
t10_ldb_col_p t10_ldb_hs_p,-0.05332158165120654,
t10_ldb_col_p t10_ldb_lep_p,0.01285146452113595,
t10_ldb_col_p t10_ldb_mhmvali_m,0.27083545775862555,
t10_ldb_col_p t10_ldb_mrenti_m,0.05006426141735439,
t10_ldb_col_p t10_ldb_multi_p,-0.11058759903525298,
t10_ldb_col_p t10_ldb_nhwht_p,0.0,
t10_ldb_col_p t10_ldb_npov_p,0.09975662859711304,
t10_ldb_col_p t10_ldb_own_p,0.0,
t10_ldb_col_p t10_ldb_unemp_p,0.1585479369428385,
t10_ldb_col_p t10_ldb_vac_p,-0.04013705339085578,
t10_ldb_col_p^2,-0.14078680725609824,
t10_ldb_fb_p,0.06876473308573862,0.04836148357139745
t10_ldb_fb_p t10_ldb_hs_p,0.0631826126932492,
t10_ldb_fb_p t10_ldb_mhmvali_m,0.0,
t10_ldb_fb_p t10_ldb_npov_p,-0.07113888388715223,
t10_ldb_fb_p t10_ldb_own_p,-0.0,
t10_ldb_fb_p t10_ldb_unemp_p,0.02557163118743249,
t10_ldb_fb_p t10_ldb_vac_p,0.0813030961854243,
t10_ldb_fb_p^2,-0.08526461654468528,
t10_ldb_hinci_m,1.0607899666805514,0.11192761964391658
t10_ldb_hinci_m t10_ldb_ag25dwn_p,-0.06232930966987683,
t10_ldb_hinci_m t10_ldb_ag60up_p,0.014378120361777998,
t10_ldb_hinci_m t10_ldb_asian_p,-0.15681151446350491,
t10_ldb_hinci_m t10_ldb_col_p,-0.3500879882575777,
t10_ldb_hinci_m t10_ldb_fb_p,-0.0,
t10_ldb_hinci_m t10_ldb_hisp_p,-0.0,
t10_ldb_hinci_m t10_ldb_hs_p,0.04452839869867776,
t10_ldb_hinci_m t10_ldb_lep_p,-0.062297571145415634,
t10_ldb_hinci_m t10_ldb_mhmvali_m,-0.0,
t10_ldb_hinci_m t10_ldb_mrenti_m,-0.16450644215610902,
t10_ldb_hinci_m t10_ldb_multi_p,-0.15803570900282587,
t10_ldb_hinci_m t10_ldb_nhblk_p,0.0,
t10_ldb_hinci_m t10_ldb_nhwht_p,-0.7355451763264292,
t10_ldb_hinci_m t10_ldb_npov_p,0.3285394372750922,
t10_ldb_hinci_m t10_ldb_own_p,-0.6921579581972301,
t10_ldb_hinci_m t10_ldb_pop_d,0.031746759671115926,
t10_ldb_hinci_m t10_ldb_unemp_p,-0.0,
t10_ldb_hinci_m t10_ldb_vac_p,0.0,
t10_ldb_hinci_m^2,0.30067392869417797,
t10_ldb_hisp_p,0.0,0.03564783983677522
t10_ldb_hisp_p t10_ldb_asian_p,0.04999980534572001,
t10_ldb_hisp_p t10_ldb_col_p,0.035827756773395385,
t10_ldb_hisp_p t10_ldb_fb_p,0.0,
t10_ldb_hisp_p t10_ldb_hs_p,-0.0,
t10_ldb_hisp_p t10_ldb_lep_p,3.564605587075296e-05,
t10_ldb_hisp_p t10_ldb_mhmvali_m,-0.1126550644094377,
t10_ldb_hisp_p t10_ldb_mrenti_m,0.15252650157931905,
t10_ldb_hisp_p t10_ldb_multi_p,-0.050848072027725046,
t10_ldb_hisp_p t10_ldb_nhwht_p,-0.025331636865538205,
t10_ldb_hisp_p t10_ldb_npov_p,-0.13081065461150987,
t10_ldb_hisp_p t10_ldb_own_p,-0.0,
