feature,coef,importance
1,0.0,
t10_cen_blk_ml,0.029892402266541537,0.04706300613746457
t10_cen_blk_ml t10_gis_area_k,-0.0,
t10_cen_blk_ml t10_ldb_ag25dwn_p,0.006453861588310912,
t10_cen_blk_ml t10_ldb_ag60up_p,-0.0,
t10_cen_blk_ml t10_ldb_asian_p,-0.00046652115726614673,
t10_cen_blk_ml t10_ldb_col_p,-0.023792989495539027,
t10_cen_blk_ml t10_ldb_fb_p,-0.02863335585893343,
t10_cen_blk_ml t10_ldb_hinci_m,0.0313891965816219,
t10_cen_blk_ml t10_ldb_hisp_p,-0.0,
t10_cen_blk_ml t10_ldb_hs_p,0.021283553102070685,
t10_cen_blk_ml t10_ldb_lep_p,0.013719201713454938,
t10_cen_blk_ml t10_ldb_mhmvali_m,-0.000969721789030498,
t10_cen_blk_ml t10_ldb_mrenti_m,0.052292890292010674,
t10_cen_blk_ml t10_ldb_multi_p,0.10067418216658654,
t10_cen_blk_ml t10_ldb_nhblk_p,-0.026308835001775936,
t10_cen_blk_ml t10_ldb_nhwht_p,0.10443977223032112,
t10_cen_blk_ml t10_ldb_npov_p,-0.0,
t10_cen_blk_ml t10_ldb_own_p,0.0,
t10_cen_blk_ml t10_ldb_pop_d,-0.03151348367129699,
t10_cen_blk_ml t10_ldb_unemp_p,0.0,
t10_cen_blk_ml t10_ldb_vac_p,0.11883219685585822,
t10_cen_blk_ml t10_net_act_d,0.0,
t10_cen_blk_ml t10_net_amb_d,0.0008475174659987613,
t10_cen_blk_ml t10_net_apa_d,-0.03810208407796348,
t10_cen_blk_ml t10_net_aur_d,-0.044390828319030594,
t10_cen_blk_ml t10_net_bar_d,0.0,
t10_cen_blk_ml t10_net_cer_d,0.04655083975553454,
t10_cen_blk_ml t10_net_dra_d,0.00944072010035475,
t10_cen_blk_ml t10_net_ffa_d,-0.027181922311911095,
t10_cen_blk_ml t10_net_fin_d,-0.07460328139572066,
t10_cen_blk_ml t10_net_fsa_d,-0.022766938024756357,
t10_cen_blk_ml t10_net_fsr_d,0.07130707699344072,
t10_cen_blk_ml t10_net_hoi_d,-0.0,
t10_cen_blk_ml t10_net_hsr_d,0.04923564475022634,
t10_cen_blk_ml t10_net_kct_d,-0.03857690389018797,
t10_cen_blk_ml t10_net_liq_d,0.022860639747988857,
t10_cen_blk_ml t10_net_mul_d,-0.0,
t10_cen_blk_ml t10_net_ngt_d,-0.03461533057398351,
t10_cen_blk_ml t10_net_pht_d,0.022140599133702994,
t10_cen_blk_ml t10_net_res_d,-0.027417392878765726,
t10_cen_blk_ml t10_net_srv_d,0.02500095975137527,
t10_cen_blk_ml t10_net_wal_d,0.0,
t10_cen_blk_ml t10_use_green_k,-0.09223927146347423,
t10_cen_blk_ml^2,-0.17114367980952216,
t10_gis_area_k,0.031100320270450794,1909.9923529754312
t10_gis_area_k t10_ldb_ag25dwn_p,-0.09311669669025772,
t10_gis_area_k t10_ldb_ag60up_p,0.0,
t10_gis_area_k t10_ldb_asian_p,-0.010932461669222446,
t10_gis_area_k t10_ldb_col_p,0.047431235217813804,
t10_gis_area_k t10_ldb_fb_p,0.0,
t10_gis_area_k t10_ldb_hinci_m,0.007812000180687461,
t10_gis_area_k t10_ldb_hisp_p,-0.0,
t10_gis_area_k t10_ldb_hs_p,0.2228838156408578,
t10_gis_area_k t10_ldb_lep_p,-0.061788599372582416,
t10_gis_area_k t10_ldb_mhmvali_m,-0.0,
t10_gis_area_k t10_ldb_mrenti_m,-0.05288473286015738,
t10_gis_area_k t10_ldb_multi_p,-0.0,
t10_gis_area_k t10_ldb_nhblk_p,0.03250345147821936,
t10_gis_area_k t10_ldb_nhwht_p,0.0,
t10_gis_area_k t10_ldb_npov_p,0.04112106386252991,
t10_gis_area_k t10_ldb_own_p,-0.0,
t10_gis_area_k t10_ldb_pop_d,0.2657492768800517,
t10_gis_area_k t10_ldb_unemp_p,0.011145343302105112,
t10_gis_area_k t10_ldb_vac_p,-0.0,
t10_gis_area_k t10_net_act_d,-0.0,
t10_gis_area_k t10_net_amb_d,-0.0,
t10_gis_area_k t10_net_apa_d,0.0,
t10_gis_area_k t10_net_aur_d,0.09067048076991475,
t10_gis_area_k t10_net_bar_d,0.027131409553726754,
t10_gis_area_k t10_net_cer_d,-0.07879737110419265,
t10_gis_area_k t10_net_dra_d,-0.055150244159112266,
t10_gis_area_k t10_net_ffa_d,0.02712863880094242,
t10_gis_area_k t10_net_fin_d,0.03754849366680921,
t10_gis_area_k t10_net_fsa_d,-0.16536279709296434,
t10_gis_area_k t10_net_fsr_d,-0.1455583411301531,
t10_gis_area_k t10_net_hoi_d,-0.02746005011336676,
t10_gis_area_k t10_net_hsr_d,0.028375256427648182,
t10_gis_area_k t10_net_kct_d,0.0,
t10_gis_area_k t10_net_liq_d,-0.044960495806050084,
t10_gis_area_k t10_net_mul_d,0.00708379463427942,
t10_gis_area_k t10_net_ngt_d,-0.18261179436117225,
t10_gis_area_k t10_net_pht_d,0.00371168702802875,
t10_gis_area_k t10_net_res_d,-0.0858536345957936,
t10_gis_area_k t10_net_srv_d,-0.0,
t10_gis_area_k t10_net_wal_d,0.16335837326563044,
