feature,coef,importance
1,0.0,
t10_cen_blk_ml,0.28178310294456,0.011595998554736054
t10_gis_area_k,0.3243235885471994,0.014665624570665359
t10_ldb_ag25dwn_p,0.2932320822993851,0.011426820425916029
t10_ldb_ag60up_p,0.32408470329430367,0.01503395413056472
t10_ldb_asian_p,0.2318361123381509,0.007708047463250311
t10_ldb_col_p,0.5754963324696093,0.04566888842191021
t10_ldb_fb_p,0.5170779858402526,0.0366951934229756
t10_ldb_hinci_m,-0.18963307793795678,0.004926712885071427
t10_ldb_hisp_p,0.7488460746841507,0.07612286322067233
t10_ldb_hs_p,-0.7764909383860401,0.0835394467570481
t10_ldb_lep_p,0.3831866357064147,0.020443373379286523
t10_ldb_mhmvali_m,0.6565013537725337,0.05903199594125028
t10_ldb_mrenti_m,0.02316420852055595,9.983908481427938e-05
t10_ldb_multi_p,0.4698962428040245,0.03035692401503447
t10_ldb_nhblk_p,0.09230344837943245,0.001218387844941149
t10_ldb_nhwht_p,0.751505735102498,0.07798982572399679
t10_ldb_npov_p,-0.7449073777777329,0.07707291100851762
t10_ldb_own_p,0.964123122915484,0.12709301922818847
t10_ldb_pop_d,0.21444385431604873,0.0063261930435283276
t10_ldb_unemp_p,-0.19544022659960167,0.005364331989101157
t10_ldb_vac_p,-0.08911040180043352,0.001093945571756283
t10_net_act_d,0.0,0.0
t10_net_amb_d,0.015252431968516176,6.0229947188372714e-05
t10_net_apa_d,-0.06809227751905071,0.0006474161741696572
t10_net_aur_d,-0.0015623718430957262,9.702967892266655e-07
t10_net_bar_d,-0.0,0.0
t10_net_cer_d,-0.010425984109172252,1.2509784158409865e-05
t10_net_dra_d,-0.03349091394836337,0.0001321120168917833
t10_net_ffa_d,-0.08077470994003612,0.0009445892547339741
t10_net_fin_d,0.007076312678663771,1.1856818502331557e-05
t10_net_fsa_d,-0.0,0.0
t10_net_fsr_d,-0.08320803531468764,0.0009122192008233388
t10_net_hoi_d,-0.046608459243518655,0.0003578599907716251
t10_net_hsr_d,0.036582326073682246,0.00022325918913923548
t10_net_kct_d,-0.04081570643258409,0.0002103446096265449
t10_net_liq_d,-0.053337828386683425,0.00032440382703700086
t10_net_mul_d,0.013550107428027711,4.0175783680607144e-05
t10_net_ngt_d,-0.11864865763205654,0.0020017881165292017
t10_net_pht_d,-0.0055917933816710015,3.7074047177121374e-06
t10_net_res_d,-0.23943142820665947,0.007253150309293166
t10_net_srv_d,-0.02110151253897822,4.330898385529469e-05
t10_net_wal_d,0.22008161694100503,0.007031632536589916
t10_use_green_k,-0.08425598420461967,0.000817023557787988
