feature,coef,importance
1,0.0,
t10_ldb_col_p,1.6824731360007388,0.16978521005804714
t10_ldb_col_p^2,-0.835809283189424,
t10_ldb_hinci_m,1.3427144794151922,0.18419927954341617
t10_ldb_hinci_m t10_ldb_col_p,-0.11950485631329916,
t10_ldb_hinci_m t10_ldb_hisp_p,0.06701306663848479,
t10_ldb_hinci_m t10_ldb_nhblk_p,0.28145186605722233,
t10_ldb_hinci_m t10_ldb_pop_d,0.10809752858477469,
t10_ldb_hinci_m^2,-0.6437352332832197,
t10_ldb_hisp_p,-0.7176356859383349,0.0518078695623722
t10_ldb_hisp_p t10_ldb_col_p,0.13440621294741334,
t10_ldb_hisp_p^2,0.7442688757117927,
t10_ldb_nhblk_p,-1.867909722120584,0.07504142784989123
t10_ldb_nhblk_p t10_ldb_col_p,-0.07260067372328201,
t10_ldb_nhblk_p t10_ldb_hisp_p,0.2324451112796906,
t10_ldb_nhblk_p^2,1.111652148454127,
t10_ldb_pop_d,0.29048706813445735,0.015123580837418849
t10_ldb_pop_d t10_ldb_col_p,-0.279772850559882,
t10_ldb_pop_d t10_ldb_hisp_p,-0.12288910826922998,
t10_ldb_pop_d t10_ldb_nhblk_p,-0.051539440289667546,
t10_ldb_pop_d^2,0.1344402986217162,
