feature,coef,importance
1,0.0,
t10_ldb_col_p,2.5308318521207127,0.20588874709084742
t10_ldb_col_p^2,-0.921182026318622,
t10_ldb_hinci_m,2.6244982438419706,0.33166708069397666
t10_ldb_hinci_m t10_ldb_col_p,-0.9822462726491379,
t10_ldb_hinci_m t10_ldb_hisp_p,-0.005866725566805855,
t10_ldb_hinci_m t10_ldb_nhblk_p,0.33182309582425223,
t10_ldb_hinci_m t10_ldb_pop_d,0.12427791046308186,
t10_ldb_hinci_m^2,-0.9637590759766308,
t10_ldb_hisp_p,-0.40186359661064214,0.07370781431048483
t10_ldb_hisp_p t10_ldb_col_p,0.12947028845132397,
t10_ldb_hisp_p^2,0.7545248460096556,
t10_ldb_nhblk_p,-2.0829816915607644,0.0809397254583438
t10_ldb_nhblk_p t10_ldb_col_p,-0.04135893199321948,
t10_ldb_nhblk_p t10_ldb_hisp_p,0.29549092568360985,
t10_ldb_nhblk_p^2,0.9787707444353011,
t10_ldb_pop_d,0.5507914276671722,0.019791617178192288
t10_ldb_pop_d t10_ldb_col_p,-0.3622524302069753,
t10_ldb_pop_d t10_ldb_hisp_p,-0.18289727023032107,
t10_ldb_pop_d t10_ldb_nhblk_p,-0.08768414416658109,
t10_ldb_pop_d^2,0.07887558707843463,
