,feature,coef
0,1,0.0
1,t10_cen_blk_ml,0.28178310294456
2,t10_gis_area_k,0.3243235885471994
3,t10_ldb_ag25dwn_p,0.2932320822993851
4,t10_ldb_ag60up_p,0.32408470329430367
5,t10_ldb_asian_p,0.2318361123381509
6,t10_ldb_col_p,0.5754963324696093
7,t10_ldb_fb_p,0.5170779858402526
8,t10_ldb_hinci_m,-0.18963307793795678
9,t10_ldb_hisp_p,0.7488460746841507
10,t10_ldb_hs_p,-0.7764909383860401
11,t10_ldb_lep_p,0.3831866357064147
12,t10_ldb_mhmvali_m,0.6565013537725337
13,t10_ldb_mrenti_m,0.02316420852055595
14,t10_ldb_multi_p,0.4698962428040245
15,t10_ldb_nhblk_p,0.09230344837943245
16,t10_ldb_nhwht_p,0.751505735102498
17,t10_ldb_npov_p,-0.7449073777777329
18,t10_ldb_own_p,0.964123122915484
19,t10_ldb_pop_d,0.21444385431604873
20,t10_ldb_unemp_p,-0.19544022659960167
21,t10_ldb_vac_p,-0.08911040180043352
22,t10_use_green_k,-0.08425598420461967
23,t10_net_act_d,0.0
24,t10_net_amb_d,0.015252431968516176
25,t10_net_apa_d,-0.06809227751905071
26,t10_net_aur_d,-0.0015623718430957262
27,t10_net_bar_d,-0.0
28,t10_net_cer_d,-0.010425984109172252
29,t10_net_dra_d,-0.03349091394836337
30,t10_net_ffa_d,-0.08077470994003612
31,t10_net_fin_d,0.007076312678663771
32,t10_net_fsa_d,-0.0
33,t10_net_fsr_d,-0.08320803531468764
34,t10_net_hoi_d,-0.046608459243518655
35,t10_net_hsr_d,0.036582326073682246
36,t10_net_kct_d,-0.04081570643258409
37,t10_net_liq_d,-0.053337828386683425
38,t10_net_mul_d,0.013550107428027711
39,t10_net_ngt_d,-0.11864865763205654
40,t10_net_pht_d,-0.0055917933816710015
41,t10_net_res_d,-0.23943142820665947
42,t10_net_srv_d,-0.02110151253897822
43,t10_net_wal_d,0.22008161694100503
