,feature,coef
0,1,0.0
1,t10_ldb_hinci_m,2.4746695357070685
2,t10_ldb_pop_d,0.4363721665918542
3,t10_ldb_nhblk_p,-2.128929823294761
4,t10_ldb_hisp_p,-0.6608662958234541
5,t10_ldb_col_p,2.176738558396846
6,t10_ldb_hinci_m^2,-0.9944940226147313
7,t10_ldb_hinci_m t10_ldb_pop_d,0.08102091169031214
8,t10_ldb_hinci_m t10_ldb_nhblk_p,0.30669115907324374
9,t10_ldb_hinci_m t10_ldb_hisp_p,-0.01054439070921722
10,t10_ldb_hinci_m t10_ldb_col_p,-0.6925329863142621
11,t10_ldb_pop_d^2,0.12076016316883474
12,t10_ldb_pop_d t10_ldb_nhblk_p,-0.07937443137691648
13,t10_ldb_pop_d t10_ldb_hisp_p,-0.15376550808339795
14,t10_ldb_pop_d t10_ldb_col_p,-0.3155814972711712
15,t10_ldb_nhblk_p^2,1.15299351539793
16,t10_ldb_nhblk_p t10_ldb_hisp_p,0.30752280546375893
17,t10_ldb_nhblk_p t10_ldb_col_p,-0.05398114172022551
18,t10_ldb_hisp_p^2,0.8761297097874287
19,t10_ldb_hisp_p t10_ldb_col_p,0.15730688465021125
20,t10_ldb_col_p^2,-0.8620291917598049
