,feature,coef
0,1,0.0
1,t10_ldb_hinci_m,-0.10891818792545278
2,t10_ldb_pop_d,0.13149722210710313
3,t10_ldb_ag25dwn_p,0.30887375110264204
4,t10_ldb_ag60up_p,0.4077150704816049
5,t10_ldb_nhblk_p,-0.0
6,t10_ldb_hisp_p,0.5121656818766924
7,t10_ldb_col_p,0.4493052804669545
8,t10_ldb_lep_p,0.3982561677445718
9,t10_ldb_mrenti_m,-0.11121664961503645
10,t10_ldb_multi_p,0.29556374016071757
11,t10_ldb_nhwht_p,0.5172852412737275
12,t10_ldb_asian_p,0.15358153528368798
13,t10_ldb_fb_p,0.47913015370870565
14,t10_ldb_hs_p,-0.7063164794524133
15,t10_ldb_unemp_p,-0.20739703566501264
16,t10_ldb_npov_p,-0.7152514097534329
17,t10_ldb_vac_p,0.04771670033166222
18,t10_ldb_own_p,1.0429048220169737
19,t10_ldb_mhmvali_m,0.665844148307251
