,feature,coef
0,1,0.0
1,t10_net_act_d,0.3329387248717639
2,t10_net_amb_d,0.044137163982911426
3,t10_net_apa_d,0.8540452222001921
4,t10_net_aur_d,0.39916846936004513
5,t10_net_bar_d,0.0
6,t10_net_cer_d,-0.12473802567230148
7,t10_net_dra_d,-0.052028047460076825
8,t10_net_ffa_d,-0.30713999298055583
9,t10_net_fin_d,-0.13275765659585373
10,t10_net_fsa_d,-0.07549102959342359
11,t10_net_fsr_d,-1.0837267967546067
12,t10_net_hoi_d,-0.1489812639174461
13,t10_net_hsr_d,0.09527245060305603
14,t10_net_kct_d,-0.054493286048096834
15,t10_net_liq_d,-0.0628414787337759
16,t10_net_mul_d,-0.15025837766965694
17,t10_net_ngt_d,-0.5588156938739623
18,t10_net_pht_d,0.04500696375611699
19,t10_net_res_d,-0.19223348253890674
20,t10_net_srv_d,-0.3798753375365122
21,t10_net_wal_d,1.2984620352696876
