,feature,coef
0,1,0.0
1,t10_ldb_hinci_m,1.250619396496376
2,t10_ldb_pop_d,-0.7870538998422165
3,t10_ldb_ag25dwn_p,-0.21529845198787206
4,t10_ldb_ag60up_p,0.0
5,t10_ldb_nhblk_p,0.0
6,t10_ldb_hisp_p,0.02894987003330506
7,t10_ldb_col_p,0.5753779803555651
8,t10_ldb_lep_p,0.044841435619423185
9,t10_ldb_mrenti_m,0.9641713366197638
10,t10_ldb_multi_p,0.17299984799516255
11,t10_ldb_nhwht_p,-0.0
12,t10_ldb_asian_p,0.2398985258836212
13,t10_ldb_fb_p,0.19320288850081535
14,t10_ldb_hs_p,-0.8071077299880496
15,t10_ldb_unemp_p,0.0
16,t10_ldb_npov_p,-0.7118073450306761
17,t10_ldb_vac_p,0.08549670341681934
18,t10_ldb_own_p,0.48105025112694216
19,t10_ldb_mhmvali_m,0.6027714362716182
20,t10_ldb_hinci_m^2,0.32232298337085213
21,t10_ldb_hinci_m t10_ldb_pop_d,0.03858241850659708
22,t10_ldb_hinci_m t10_ldb_ag25dwn_p,-0.17086031532497262
23,t10_ldb_hinci_m t10_ldb_ag60up_p,0.007177233413306882
24,t10_ldb_hinci_m t10_ldb_nhblk_p,0.08535167356339596
25,t10_ldb_hinci_m t10_ldb_hisp_p,-0.0
26,t10_ldb_hinci_m t10_ldb_col_p,-0.5221375127436506
27,t10_ldb_hinci_m t10_ldb_lep_p,-0.06950018606651025
28,t10_ldb_hinci_m t10_ldb_mrenti_m,-0.2505521956767686
29,t10_ldb_hinci_m t10_ldb_multi_p,-0.11559852812363264
30,t10_ldb_hinci_m t10_ldb_nhwht_p,-0.8527566063356056
31,t10_ldb_hinci_m t10_ldb_asian_p,-0.16240280083413755
32,t10_ldb_hinci_m t10_ldb_fb_p,-0.0
33,t10_ldb_hinci_m t10_ldb_hs_p,0.004132697780864827
34,t10_ldb_hinci_m t10_ldb_unemp_p,0.0
35,t10_ldb_hinci_m t10_ldb_npov_p,0.38091125444265705
36,t10_ldb_hinci_m t10_ldb_vac_p,0.009843578820881107
37,t10_ldb_hinci_m t10_ldb_own_p,-0.5684830272595299
38,t10_ldb_hinci_m t10_ldb_mhmvali_m,0.021372786171484037
39,t10_ldb_pop_d^2,0.11989428705468655
40,t10_ldb_pop_d t10_ldb_ag25dwn_p,0.062210401927932875
41,t10_ldb_pop_d t10_ldb_ag60up_p,0.21911554719697407
42,t10_ldb_pop_d t10_ldb_nhblk_p,-0.12161900975432699
43,t10_ldb_pop_d t10_ldb_hisp_p,-0.0
44,t10_ldb_pop_d t10_ldb_col_p,-0.017912512616746028
45,t10_ldb_pop_d t10_ldb_lep_p,-0.025339450505681232
46,t10_ldb_pop_d t10_ldb_mrenti_m,0.0
47,t10_ldb_pop_d t10_ldb_multi_p,0.597863849042823
48,t10_ldb_pop_d t10_ldb_nhwht_p,-0.1771190434057438
49,t10_ldb_pop_d t10_ldb_asian_p,0.0
50,t10_ldb_pop_d t10_ldb_fb_p,0.0
51,t10_ldb_pop_d t10_ldb_hs_p,0.0
52,t10_ldb_pop_d t10_ldb_unemp_p,-0.0543460892462322
53,t10_ldb_pop_d t10_ldb_npov_p,0.0029923592129315695
54,t10_ldb_pop_d t10_ldb_vac_p,-0.036286901021660545
55,t10_ldb_pop_d t10_ldb_own_p,0.009202004993428938
56,t10_ldb_pop_d t10_ldb_mhmvali_m,0.1076489348976447
57,t10_ldb_ag25dwn_p^2,-0.0
58,t10_ldb_ag25dwn_p t10_ldb_ag60up_p,0.08260217825401314
59,t10_ldb_ag25dwn_p t10_ldb_nhblk_p,-0.15161478609580178
60,t10_ldb_ag25dwn_p t10_ldb_hisp_p,0.12215184339846594
61,t10_ldb_ag25dwn_p t10_ldb_col_p,0.037982542253919234
62,t10_ldb_ag25dwn_p t10_ldb_lep_p,0.35889956205245627
63,t10_ldb_ag25dwn_p t10_ldb_mrenti_m,0.13660749527225968
64,t10_ldb_ag25dwn_p t10_ldb_multi_p,0.2871383071483748
65,t10_ldb_ag25dwn_p t10_ldb_nhwht_p,0.6714272293887469
66,t10_ldb_ag25dwn_p t10_ldb_asian_p,0.019364942100572328
67,t10_ldb_ag25dwn_p t10_ldb_fb_p,0.01449631215644187
68,t10_ldb_ag25dwn_p t10_ldb_hs_p,-0.05086128539629617
69,t10_ldb_ag25dwn_p t10_ldb_unemp_p,0.03828817613110005
70,t10_ldb_ag25dwn_p t10_ldb_npov_p,0.06085683721523116
