,feature,coef
84,t10_ldb_ag60up_p t10_ldb_hs_p,-0.18047968860242758
85,t10_ldb_ag60up_p t10_ldb_unemp_p,0.12230078422509975
86,t10_ldb_ag60up_p t10_ldb_npov_p,-0.029760567290528336
87,t10_ldb_ag60up_p t10_ldb_vac_p,0.13721491156708315
88,t10_ldb_ag60up_p t10_ldb_own_p,0.411774625370315
89,t10_ldb_ag60up_p t10_ldb_mhmvali_m,-0.07828138684775052
90,t10_ldb_nhblk_p^2,0.0
91,t10_ldb_nhblk_p t10_ldb_hisp_p,-0.08045364462826862
92,t10_ldb_nhblk_p t10_ldb_col_p,0.0032620821548839008
93,t10_ldb_nhblk_p t10_ldb_lep_p,-0.09006729093844221
94,t10_ldb_nhblk_p t10_ldb_mrenti_m,0.09642211817539975
95,t10_ldb_nhblk_p t10_ldb_multi_p,0.0
96,t10_ldb_nhblk_p t10_ldb_nhwht_p,-0.07481667189326216
97,t10_ldb_nhblk_p t10_ldb_asian_p,-0.01453042561471996
98,t10_ldb_nhblk_p t10_ldb_fb_p,0.22228592571241226
99,t10_ldb_nhblk_p t10_ldb_hs_p,0.35864771783786115
100,t10_ldb_nhblk_p t10_ldb_unemp_p,-0.30728744985595957
101,t10_ldb_nhblk_p t10_ldb_npov_p,0.0
102,t10_ldb_nhblk_p t10_ldb_vac_p,-0.18785398438555645
103,t10_ldb_nhblk_p t10_ldb_own_p,-0.0
104,t10_ldb_nhblk_p t10_ldb_mhmvali_m,-0.11951372439502189
105,t10_ldb_hisp_p^2,0.14496616796851206
106,t10_ldb_hisp_p t10_ldb_col_p,0.044742697372369473
107,t10_ldb_hisp_p t10_ldb_lep_p,0.024068367450121673
108,t10_ldb_hisp_p t10_ldb_mrenti_m,0.14024627877391777
109,t10_ldb_hisp_p t10_ldb_multi_p,-0.02428329990012473
110,t10_ldb_hisp_p t10_ldb_nhwht_p,-0.12006386938277687
111,t10_ldb_hisp_p t10_ldb_asian_p,0.038450722158058025
112,t10_ldb_hisp_p t10_ldb_fb_p,-0.0
113,t10_ldb_hisp_p t10_ldb_hs_p,0.0
114,t10_ldb_hisp_p t10_ldb_unemp_p,-0.0191033770029846
115,t10_ldb_hisp_p t10_ldb_npov_p,-0.08196969959384413
116,t10_ldb_hisp_p t10_ldb_vac_p,-0.057964776703381564
117,t10_ldb_hisp_p t10_ldb_own_p,-0.0
118,t10_ldb_hisp_p t10_ldb_mhmvali_m,-0.017210600529952373
119,t10_ldb_col_p^2,-0.1476116126376657
120,t10_ldb_col_p t10_ldb_lep_p,0.0
121,t10_ldb_col_p t10_ldb_mrenti_m,0.024612305207199443
122,t10_ldb_col_p t10_ldb_multi_p,-0.07999361197069711
123,t10_ldb_col_p t10_ldb_nhwht_p,-0.0
124,t10_ldb_col_p t10_ldb_asian_p,-0.02037014463791484
125,t10_ldb_col_p t10_ldb_fb_p,0.11292272524667815
126,t10_ldb_col_p t10_ldb_hs_p,-0.06699329840955004
127,t10_ldb_col_p t10_ldb_unemp_p,0.13035227731177185
128,t10_ldb_col_p t10_ldb_npov_p,0.094047026132008
129,t10_ldb_col_p t10_ldb_vac_p,-0.07452915114457394
130,t10_ldb_col_p t10_ldb_own_p,0.0
131,t10_ldb_col_p t10_ldb_mhmvali_m,0.07197202714702759
132,t10_ldb_lep_p^2,-0.06866459273714606
133,t10_ldb_lep_p t10_ldb_mrenti_m,0.0
134,t10_ldb_lep_p t10_ldb_multi_p,-0.1033343615437334
135,t10_ldb_lep_p t10_ldb_nhwht_p,0.1411428809400077
136,t10_ldb_lep_p t10_ldb_asian_p,0.17747248617313177
137,t10_ldb_lep_p t10_ldb_fb_p,0.09835491648969377
138,t10_ldb_lep_p t10_ldb_hs_p,0.27154475542211554
139,t10_ldb_lep_p t10_ldb_unemp_p,-0.08149632086830916
140,t10_ldb_lep_p t10_ldb_npov_p,0.0755130558882924
141,t10_ldb_lep_p t10_ldb_vac_p,-0.07852680552571957
142,t10_ldb_lep_p t10_ldb_own_p,-0.14799566730377614
143,t10_ldb_lep_p t10_ldb_mhmvali_m,-0.10328326686193261
144,t10_ldb_mrenti_m^2,-0.21904198923005183
145,t10_ldb_mrenti_m t10_ldb_multi_p,0.44749511451951524
146,t10_ldb_mrenti_m t10_ldb_nhwht_p,-0.02870912022127451
147,t10_ldb_mrenti_m t10_ldb_asian_p,0.0
148,t10_ldb_mrenti_m t10_ldb_fb_p,0.054189241497816086
149,t10_ldb_mrenti_m t10_ldb_hs_p,-0.25830595988902094
150,t10_ldb_mrenti_m t10_ldb_unemp_p,0.14708707118118722
151,t10_ldb_mrenti_m t10_ldb_npov_p,-0.16297679006364524
152,t10_ldb_mrenti_m t10_ldb_vac_p,-0.05582637459071378
153,t10_ldb_mrenti_m t10_ldb_own_p,-0.08713906647515031
154,t10_ldb_mrenti_m t10_ldb_mhmvali_m,0.0
155,t10_ldb_multi_p^2,0.17248716435549336
156,t10_ldb_multi_p t10_ldb_nhwht_p,0.0
157,t10_ldb_multi_p t10_ldb_asian_p,-0.0
158,t10_ldb_multi_p t10_ldb_fb_p,-0.020003045900769005
159,t10_ldb_multi_p t10_ldb_hs_p,-0.0
160,t10_ldb_multi_p t10_ldb_unemp_p,0.051307822652924176
161,t10_ldb_multi_p t10_ldb_npov_p,-0.0
162,t10_ldb_multi_p t10_ldb_vac_p,-0.1786808768437325
163,t10_ldb_multi_p t10_ldb_own_p,0.003958160003821735
164,t10_ldb_multi_p t10_ldb_mhmvali_m,-0.3511656087143504
165,t10_ldb_nhwht_p^2,0.4042850747334833
166,t10_ldb_nhwht_p t10_ldb_asian_p,-0.020405815519781413
167,t10_ldb_nhwht_p t10_ldb_fb_p,0.03360807377067234
168,t10_ldb_nhwht_p t10_ldb_hs_p,-0.0503511985200728
169,t10_ldb_nhwht_p t10_ldb_unemp_p,-0.4109684616885513
170,t10_ldb_nhwht_p t10_ldb_npov_p,-0.34123875989201674
171,t10_ldb_nhwht_p t10_ldb_vac_p,0.0
172,t10_ldb_nhwht_p t10_ldb_own_p,0.3784601101615168
173,t10_ldb_nhwht_p t10_ldb_mhmvali_m,0.1259861992102003
174,t10_ldb_asian_p^2,0.058835989121040815
175,t10_ldb_asian_p t10_ldb_fb_p,0.0
176,t10_ldb_asian_p t10_ldb_hs_p,0.0
177,t10_ldb_asian_p t10_ldb_unemp_p,-0.11516046996424585
178,t10_ldb_asian_p t10_ldb_npov_p,-0.024501866193618143
179,t10_ldb_asian_p t10_ldb_vac_p,-0.043465631650597164
180,t10_ldb_asian_p t10_ldb_own_p,0.058765355691373776
181,t10_ldb_asian_p t10_ldb_mhmvali_m,-0.0
182,t10_ldb_fb_p^2,-0.12413958970850318
183,t10_ldb_fb_p t10_ldb_hs_p,0.07135288461567617
184,t10_ldb_fb_p t10_ldb_unemp_p,0.007118227509573043
185,t10_ldb_fb_p t10_ldb_npov_p,-0.07401933715975458
186,t10_ldb_fb_p t10_ldb_vac_p,0.07526206105377976
187,t10_ldb_fb_p t10_ldb_own_p,0.0
188,t10_ldb_fb_p t10_ldb_mhmvali_m,0.0
189,t10_ldb_hs_p^2,0.05696549996468625
190,t10_ldb_hs_p t10_ldb_unemp_p,0.057884286656064654
191,t10_ldb_hs_p t10_ldb_npov_p,-0.0
192,t10_ldb_hs_p t10_ldb_vac_p,0.0
193,t10_ldb_hs_p t10_ldb_own_p,0.2907082146650676
194,t10_ldb_hs_p t10_ldb_mhmvali_m,0.34336728221919455
195,t10_ldb_unemp_p^2,-0.050695156878883534
196,t10_ldb_unemp_p t10_ldb_npov_p,0.2613580729474099
197,t10_ldb_unemp_p t10_ldb_vac_p,-0.06795997579688913
198,t10_ldb_unemp_p t10_ldb_own_p,-0.03718250127958814
199,t10_ldb_unemp_p t10_ldb_mhmvali_m,-0.02482356162734931
200,t10_ldb_npov_p^2,0.09077007760402063
201,t10_ldb_npov_p t10_ldb_vac_p,0.0
202,t10_ldb_npov_p t10_ldb_own_p,0.0
203,t10_ldb_npov_p t10_ldb_mhmvali_m,-0.0
204,t10_ldb_vac_p^2,-0.03299452433182221
205,t10_ldb_vac_p t10_ldb_own_p,0.0018030548224042017
206,t10_ldb_vac_p t10_ldb_mhmvali_m,-0.09641737829052334
207,t10_ldb_own_p^2,-0.0070549695257212655
208,t10_ldb_own_p t10_ldb_mhmvali_m,-0.18262139773516506
209,t10_ldb_mhmvali_m^2,-0.14986306835422597
