,feature,coef
0,1,0.0
1,t10_ldb_hinci_m,-0.1278808965326412
2,t10_ldb_pop_d,0.12036022251596656
3,t10_ldb_ag25dwn_p,0.25598349160780975
4,t10_ldb_ag60up_p,0.5501563609065151
5,t10_ldb_nhblk_p,-0.1238659208032223
6,t10_ldb_hisp_p,0.2468039398307988
7,t10_ldb_col_p,0.33903716923925775
8,t10_ldb_lep_p,0.26422471085949345
9,t10_ldb_mrenti_m,-0.13265764609127462
10,t10_ldb_multi_p,0.19884389987238518
11,t10_ldb_nhwht_p,0.14515844645097534
12,t10_ldb_asian_p,0.08977794621735062
13,t10_ldb_fb_p,0.36665209071260924
14,t10_ldb_hs_p,-0.5234241998646164
15,t10_ldb_unemp_p,-0.1531473476220351
16,t10_ldb_npov_p,-0.4715829691651039
17,t10_ldb_vac_p,0.09193046841302194
18,t10_ldb_own_p,0.7838296627588613
19,t10_ldb_mhmvali_m,0.5675626845388012
