,feature,coef
0,1,0.0
1,t10_cen_blk_ml,0.29561296421128996
2,t10_gis_area_k,0.2642409450401167
3,t10_ldb_ag25dwn_p,0.25584886784665306
4,t10_ldb_ag60up_p,0.4095311766235427
5,t10_ldb_asian_p,0.19670259390282432
6,t10_ldb_col_p,0.5518009604341177
7,t10_ldb_fb_p,0.434509735503435
8,t10_ldb_hinci_m,-0.1274259434882399
9,t10_ldb_hisp_p,0.6297059809974109
10,t10_ldb_hs_p,-0.6837130839629374
11,t10_ldb_lep_p,0.3863651221509624
12,t10_ldb_mhmvali_m,0.6415921025881001
13,t10_ldb_mrenti_m,-0.005105412744438799
14,t10_ldb_multi_p,0.40401445611398923
15,t10_ldb_nhblk_p,0.10330478068336338
16,t10_ldb_nhwht_p,0.6169604622804976
17,t10_ldb_npov_p,-0.6752440314501804
18,t10_ldb_own_p,0.9667763110668016
19,t10_ldb_pop_d,0.21927066988052052
20,t10_ldb_unemp_p,-0.15861359773698583
21,t10_ldb_vac_p,-0.03694296922785246
22,t10_use_green_k,-0.02985839820910214
23,t10_net_act_d,0.0
24,t10_net_amb_d,0.015048280901512874
25,t10_net_apa_d,-0.07768370766473605
26,t10_net_aur_d,-0.016536420908023503
27,t10_net_bar_d,-0.0
28,t10_net_cer_d,-0.018146836691324247
29,t10_net_dra_d,-0.03335120101310637
30,t10_net_ffa_d,-0.07826015483532504
31,t10_net_fin_d,0.006024251359638991
32,t10_net_fsa_d,0.0
33,t10_net_fsr_d,-0.05908731620788171
34,t10_net_hoi_d,-0.04561031314670027
35,t10_net_hsr_d,0.03366173632797501
36,t10_net_kct_d,-0.04222665673857134
37,t10_net_liq_d,-0.04341474810389521
38,t10_net_mul_d,0.011842450288142858
39,t10_net_ngt_d,-0.11139162045553616
40,t10_net_pht_d,-0.004183430751261868
41,t10_net_res_d,-0.24347405599291527
42,t10_net_srv_d,-0.02560608557749005
43,t10_net_wal_d,0.224612721331619
