,feature,coef
0,1,0.0
1,t10_ldb_hinci_m,-0.17531293211664364
2,t10_ldb_pop_d,0.12360930319534556
3,t10_ldb_ag25dwn_p,0.3925636293700889
4,t10_ldb_ag60up_p,0.31391583037219034
5,t10_ldb_nhblk_p,-0.10950862286746442
6,t10_ldb_hisp_p,0.6733187411366021
7,t10_ldb_col_p,0.4938347565321446
8,t10_ldb_lep_p,0.41508742890392214
9,t10_ldb_mrenti_m,-0.05208138873580474
10,t10_ldb_multi_p,0.4112256184483943
11,t10_ldb_nhwht_p,0.6639057781748062
12,t10_ldb_asian_p,0.18517565634835817
13,t10_ldb_fb_p,0.5719414996256997
14,t10_ldb_hs_p,-0.851662297143537
15,t10_ldb_unemp_p,-0.25170216808252316
16,t10_ldb_npov_p,-0.81980384084881
17,t10_ldb_vac_p,-0.008780901941914757
18,t10_ldb_own_p,1.078153813123923
19,t10_ldb_mhmvali_m,0.7123585439111554
