,feature,coef
0,1,0.0
1,t10_ldb_hinci_m,2.6244982438419706
2,t10_ldb_pop_d,0.5507914276671722
3,t10_ldb_nhblk_p,-2.0829816915607644
4,t10_ldb_hisp_p,-0.40186359661064214
5,t10_ldb_col_p,2.5308318521207127
6,t10_ldb_hinci_m^2,-0.9637590759766308
7,t10_ldb_hinci_m t10_ldb_pop_d,0.12427791046308186
8,t10_ldb_hinci_m t10_ldb_nhblk_p,0.33182309582425223
9,t10_ldb_hinci_m t10_ldb_hisp_p,-0.005866725566805855
10,t10_ldb_hinci_m t10_ldb_col_p,-0.9822462726491379
11,t10_ldb_pop_d^2,0.07887558707843463
12,t10_ldb_pop_d t10_ldb_nhblk_p,-0.08768414416658109
13,t10_ldb_pop_d t10_ldb_hisp_p,-0.18289727023032107
14,t10_ldb_pop_d t10_ldb_col_p,-0.3622524302069753
15,t10_ldb_nhblk_p^2,0.9787707444353011
16,t10_ldb_nhblk_p t10_ldb_hisp_p,0.29549092568360985
17,t10_ldb_nhblk_p t10_ldb_col_p,-0.04135893199321948
18,t10_ldb_hisp_p^2,0.7545248460096556
19,t10_ldb_hisp_p t10_ldb_col_p,0.12947028845132397
20,t10_ldb_col_p^2,-0.921182026318622
