,feature,coef
0,1,0.0
1,t10_cen_blk_ml,0.24229820370191107
2,t10_gis_area_k,0.1929206794392342
3,t10_ldb_ag25dwn_p,0.21423307071228764
4,t10_ldb_ag60up_p,0.5566571831054432
5,t10_ldb_asian_p,0.1403971282376914
6,t10_ldb_col_p,0.41686962916868603
7,t10_ldb_fb_p,0.32948527531024463
8,t10_ldb_hinci_m,-0.14208862178730727
9,t10_ldb_hisp_p,0.37391985280539125
10,t10_ldb_hs_p,-0.5109896353358218
11,t10_ldb_lep_p,0.26066776291308275
12,t10_ldb_mhmvali_m,0.5454259397182223
13,t10_ldb_mrenti_m,-0.044561549504000375
14,t10_ldb_multi_p,0.28569010536396333
15,t10_ldb_nhblk_p,-0.005524278201284029
16,t10_ldb_nhwht_p,0.27295601049152013
17,t10_ldb_npov_p,-0.438815129548105
18,t10_ldb_own_p,0.7194053376663132
19,t10_ldb_pop_d,0.18612225991485015
20,t10_ldb_unemp_p,-0.11402065467700441
21,t10_ldb_vac_p,0.019004002137516216
22,t10_use_green_k,-0.0
23,t10_net_act_d,0.0
24,t10_net_amb_d,0.002757772576147695
25,t10_net_apa_d,-0.0582797982452641
26,t10_net_aur_d,-0.03588473026763438
27,t10_net_bar_d,-0.0
28,t10_net_cer_d,-0.016722319799649644
29,t10_net_dra_d,-0.021718358298923775
30,t10_net_ffa_d,-0.05770416854252576
31,t10_net_fin_d,0.006912303316923004
32,t10_net_fsa_d,-0.0
33,t10_net_fsr_d,-0.017411926627437613
34,t10_net_hoi_d,-0.0335509365438404
35,t10_net_hsr_d,0.031474110885403965
36,t10_net_kct_d,-0.04075203610999571
37,t10_net_liq_d,-0.024724360481472855
38,t10_net_mul_d,0.008748390671434786
39,t10_net_ngt_d,-0.07936202738525287
40,t10_net_pht_d,-0.004174879878645248
41,t10_net_res_d,-0.23354302043673272
42,t10_net_srv_d,-0.0
43,t10_net_wal_d,0.15749355624119493
