,feature,coef
95,t10_gis_area_k t10_ldb_hs_p,0.0
96,t10_gis_area_k t10_ldb_lep_p,-0.0
97,t10_gis_area_k t10_ldb_mhmvali_m,0.0
98,t10_gis_area_k t10_ldb_mrenti_m,0.0
99,t10_gis_area_k t10_ldb_multi_p,0.0
100,t10_gis_area_k t10_ldb_nhblk_p,0.0
101,t10_gis_area_k t10_ldb_nhwht_p,0.11254604278676665
102,t10_gis_area_k t10_ldb_npov_p,0.0
103,t10_gis_area_k t10_ldb_own_p,0.0668295510009907
104,t10_gis_area_k t10_ldb_pop_d,0.19660136170262124
105,t10_gis_area_k t10_ldb_unemp_p,0.0
106,t10_gis_area_k t10_ldb_vac_p,0.0
107,t10_gis_area_k t10_use_green_k,-0.0
108,t10_gis_area_k t10_net_act_d,0.0
109,t10_gis_area_k t10_net_amb_d,0.0
110,t10_gis_area_k t10_net_apa_d,0.0
111,t10_gis_area_k t10_net_aur_d,-0.0028257672348545888
112,t10_gis_area_k t10_net_bar_d,-0.0
113,t10_gis_area_k t10_net_cer_d,0.0
114,t10_gis_area_k t10_net_dra_d,-0.060256755643482554
115,t10_gis_area_k t10_net_ffa_d,-0.0
116,t10_gis_area_k t10_net_fin_d,0.0
117,t10_gis_area_k t10_net_fsa_d,-0.0
118,t10_gis_area_k t10_net_fsr_d,-0.04769526809314358
119,t10_gis_area_k t10_net_hoi_d,-0.054142602187123946
120,t10_gis_area_k t10_net_hsr_d,0.0
121,t10_gis_area_k t10_net_kct_d,-0.0
122,t10_gis_area_k t10_net_liq_d,-0.0
123,t10_gis_area_k t10_net_mul_d,0.0
124,t10_gis_area_k t10_net_ngt_d,-0.005822909778393227
125,t10_gis_area_k t10_net_pht_d,0.0
126,t10_gis_area_k t10_net_res_d,-0.18606493966191268
127,t10_gis_area_k t10_net_srv_d,-0.0
128,t10_gis_area_k t10_net_wal_d,-0.0
129,t10_ldb_ag25dwn_p^2,-0.0
130,t10_ldb_ag25dwn_p t10_ldb_ag60up_p,0.23706101134853558
131,t10_ldb_ag25dwn_p t10_ldb_asian_p,0.0
132,t10_ldb_ag25dwn_p t10_ldb_col_p,0.0
133,t10_ldb_ag25dwn_p t10_ldb_fb_p,0.14195336324246977
134,t10_ldb_ag25dwn_p t10_ldb_hinci_m,0.0
135,t10_ldb_ag25dwn_p t10_ldb_hisp_p,0.0
136,t10_ldb_ag25dwn_p t10_ldb_hs_p,-0.0
137,t10_ldb_ag25dwn_p t10_ldb_lep_p,0.0
138,t10_ldb_ag25dwn_p t10_ldb_mhmvali_m,0.15387561767621505
139,t10_ldb_ag25dwn_p t10_ldb_mrenti_m,0.0
140,t10_ldb_ag25dwn_p t10_ldb_multi_p,0.0
141,t10_ldb_ag25dwn_p t10_ldb_nhblk_p,-0.2634213968926432
142,t10_ldb_ag25dwn_p t10_ldb_nhwht_p,0.0
143,t10_ldb_ag25dwn_p t10_ldb_npov_p,-0.0
144,t10_ldb_ag25dwn_p t10_ldb_own_p,0.0
145,t10_ldb_ag25dwn_p t10_ldb_pop_d,0.0
146,t10_ldb_ag25dwn_p t10_ldb_unemp_p,-0.0
147,t10_ldb_ag25dwn_p t10_ldb_vac_p,-0.0
148,t10_ldb_ag25dwn_p t10_use_green_k,0.0
149,t10_ldb_ag25dwn_p t10_net_act_d,0.0
150,t10_ldb_ag25dwn_p t10_net_amb_d,0.0
151,t10_ldb_ag25dwn_p t10_net_apa_d,0.0
152,t10_ldb_ag25dwn_p t10_net_aur_d,-0.0
153,t10_ldb_ag25dwn_p t10_net_bar_d,-0.0
154,t10_ldb_ag25dwn_p t10_net_cer_d,0.0
155,t10_ldb_ag25dwn_p t10_net_dra_d,0.0
156,t10_ldb_ag25dwn_p t10_net_ffa_d,-0.0
157,t10_ldb_ag25dwn_p t10_net_fin_d,0.0
158,t10_ldb_ag25dwn_p t10_net_fsa_d,0.0
159,t10_ldb_ag25dwn_p t10_net_fsr_d,0.0
160,t10_ldb_ag25dwn_p t10_net_hoi_d,-0.0
161,t10_ldb_ag25dwn_p t10_net_hsr_d,0.0
162,t10_ldb_ag25dwn_p t10_net_kct_d,-0.0
163,t10_ldb_ag25dwn_p t10_net_liq_d,-0.0
164,t10_ldb_ag25dwn_p t10_net_mul_d,-0.0
165,t10_ldb_ag25dwn_p t10_net_ngt_d,-0.0
166,t10_ldb_ag25dwn_p t10_net_pht_d,0.0
167,t10_ldb_ag25dwn_p t10_net_res_d,-0.0
168,t10_ldb_ag25dwn_p t10_net_srv_d,-0.0
169,t10_ldb_ag25dwn_p t10_net_wal_d,0.0
170,t10_ldb_ag60up_p^2,-0.0
171,t10_ldb_ag60up_p t10_ldb_asian_p,0.0
172,t10_ldb_ag60up_p t10_ldb_col_p,0.169905571092043
173,t10_ldb_ag60up_p t10_ldb_fb_p,0.3402478507886154
174,t10_ldb_ag60up_p t10_ldb_hinci_m,0.0
175,t10_ldb_ag60up_p t10_ldb_hisp_p,0.0
176,t10_ldb_ag60up_p t10_ldb_hs_p,-0.0
177,t10_ldb_ag60up_p t10_ldb_lep_p,0.0066456535336269235
178,t10_ldb_ag60up_p t10_ldb_mhmvali_m,0.0
179,t10_ldb_ag60up_p t10_ldb_mrenti_m,0.0
180,t10_ldb_ag60up_p t10_ldb_multi_p,-0.0
181,t10_ldb_ag60up_p t10_ldb_nhblk_p,-0.08183073933271943
182,t10_ldb_ag60up_p t10_ldb_nhwht_p,0.0
183,t10_ldb_ag60up_p t10_ldb_npov_p,-0.210837012757931
184,t10_ldb_ag60up_p t10_ldb_own_p,0.04304989675859118
185,t10_ldb_ag60up_p t10_ldb_pop_d,0.0
186,t10_ldb_ag60up_p t10_ldb_unemp_p,-0.0
187,t10_ldb_ag60up_p t10_ldb_vac_p,0.0
188,t10_ldb_ag60up_p t10_use_green_k,0.0
189,t10_ldb_ag60up_p t10_net_act_d,0.0
190,t10_ldb_ag60up_p t10_net_amb_d,0.0
191,t10_ldb_ag60up_p t10_net_apa_d,0.0
192,t10_ldb_ag60up_p t10_net_aur_d,0.0
193,t10_ldb_ag60up_p t10_net_bar_d,-0.0
194,t10_ldb_ag60up_p t10_net_cer_d,0.0
195,t10_ldb_ag60up_p t10_net_dra_d,0.0
196,t10_ldb_ag60up_p t10_net_ffa_d,0.0
197,t10_ldb_ag60up_p t10_net_fin_d,0.0
198,t10_ldb_ag60up_p t10_net_fsa_d,0.0
199,t10_ldb_ag60up_p t10_net_fsr_d,0.0
200,t10_ldb_ag60up_p t10_net_hoi_d,-0.0001226183848736444
201,t10_ldb_ag60up_p t10_net_hsr_d,0.0
202,t10_ldb_ag60up_p t10_net_kct_d,-0.005547617370114323
203,t10_ldb_ag60up_p t10_net_liq_d,-0.0
204,t10_ldb_ag60up_p t10_net_mul_d,0.0
205,t10_ldb_ag60up_p t10_net_ngt_d,-0.0
206,t10_ldb_ag60up_p t10_net_pht_d,0.0
207,t10_ldb_ag60up_p t10_net_res_d,-0.0642274089699158
208,t10_ldb_ag60up_p t10_net_srv_d,0.0
209,t10_ldb_ag60up_p t10_net_wal_d,0.0
210,t10_ldb_asian_p^2,0.0
211,t10_ldb_asian_p t10_ldb_col_p,0.0
212,t10_ldb_asian_p t10_ldb_fb_p,0.0
213,t10_ldb_asian_p t10_ldb_hinci_m,0.0
214,t10_ldb_asian_p t10_ldb_hisp_p,0.027509613322309334
215,t10_ldb_asian_p t10_ldb_hs_p,0.0
216,t10_ldb_asian_p t10_ldb_lep_p,0.03631565666200432
217,t10_ldb_asian_p t10_ldb_mhmvali_m,0.0
218,t10_ldb_asian_p t10_ldb_mrenti_m,0.0
219,t10_ldb_asian_p t10_ldb_multi_p,0.0
220,t10_ldb_asian_p t10_ldb_nhblk_p,-0.0
221,t10_ldb_asian_p t10_ldb_nhwht_p,-0.0
222,t10_ldb_asian_p t10_ldb_npov_p,0.0
223,t10_ldb_asian_p t10_ldb_own_p,0.0
224,t10_ldb_asian_p t10_ldb_pop_d,0.0
225,t10_ldb_asian_p t10_ldb_unemp_p,0.0
226,t10_ldb_asian_p t10_ldb_vac_p,-0.0
227,t10_ldb_asian_p t10_use_green_k,-0.0
228,t10_ldb_asian_p t10_net_act_d,0.0
229,t10_ldb_asian_p t10_net_amb_d,0.0
230,t10_ldb_asian_p t10_net_apa_d,0.0
231,t10_ldb_asian_p t10_net_aur_d,0.0
232,t10_ldb_asian_p t10_net_bar_d,-0.0
233,t10_ldb_asian_p t10_net_cer_d,0.0
234,t10_ldb_asian_p t10_net_dra_d,0.0
235,t10_ldb_asian_p t10_net_ffa_d,0.0
236,t10_ldb_asian_p t10_net_fin_d,0.0
237,t10_ldb_asian_p t10_net_fsa_d,0.0
238,t10_ldb_asian_p t10_net_fsr_d,0.003788314049067662
239,t10_ldb_asian_p t10_net_hoi_d,-0.0
240,t10_ldb_asian_p t10_net_hsr_d,0.0
241,t10_ldb_asian_p t10_net_kct_d,-0.0
242,t10_ldb_asian_p t10_net_liq_d,0.0
243,t10_ldb_asian_p t10_net_mul_d,0.0
244,t10_ldb_asian_p t10_net_ngt_d,-0.0
245,t10_ldb_asian_p t10_net_pht_d,0.0
246,t10_ldb_asian_p t10_net_res_d,0.0
247,t10_ldb_asian_p t10_net_srv_d,0.0
248,t10_ldb_asian_p t10_net_wal_d,0.0
249,t10_ldb_col_p^2,0.0
250,t10_ldb_col_p t10_ldb_fb_p,0.0
251,t10_ldb_col_p t10_ldb_hinci_m,-0.0
252,t10_ldb_col_p t10_ldb_hisp_p,0.0
253,t10_ldb_col_p t10_ldb_hs_p,0.07239917087584086
254,t10_ldb_col_p t10_ldb_lep_p,0.0
255,t10_ldb_col_p t10_ldb_mhmvali_m,0.0
256,t10_ldb_col_p t10_ldb_mrenti_m,0.0
257,t10_ldb_col_p t10_ldb_multi_p,0.0
258,t10_ldb_col_p t10_ldb_nhblk_p,-0.0
259,t10_ldb_col_p t10_ldb_nhwht_p,0.11976393824325163
260,t10_ldb_col_p t10_ldb_npov_p,0.059221597327444024
261,t10_ldb_col_p t10_ldb_own_p,0.0
262,t10_ldb_col_p t10_ldb_pop_d,0.0
263,t10_ldb_col_p t10_ldb_unemp_p,0.0
264,t10_ldb_col_p t10_ldb_vac_p,0.0
265,t10_ldb_col_p t10_use_green_k,0.0
266,t10_ldb_col_p t10_net_act_d,0.0
267,t10_ldb_col_p t10_net_amb_d,0.0
268,t10_ldb_col_p t10_net_apa_d,0.0
269,t10_ldb_col_p t10_net_aur_d,0.0
270,t10_ldb_col_p t10_net_bar_d,0.0
271,t10_ldb_col_p t10_net_cer_d,0.0
272,t10_ldb_col_p t10_net_dra_d,0.0
273,t10_ldb_col_p t10_net_ffa_d,0.0
274,t10_ldb_col_p t10_net_fin_d,0.0
275,t10_ldb_col_p t10_net_fsa_d,0.0
276,t10_ldb_col_p t10_net_fsr_d,0.0
277,t10_ldb_col_p t10_net_hoi_d,-0.0
278,t10_ldb_col_p t10_net_hsr_d,0.0
279,t10_ldb_col_p t10_net_kct_d,-0.0
280,t10_ldb_col_p t10_net_liq_d,-0.0
281,t10_ldb_col_p t10_net_mul_d,0.0
282,t10_ldb_col_p t10_net_ngt_d,0.0
283,t10_ldb_col_p t10_net_pht_d,0.0
284,t10_ldb_col_p t10_net_res_d,0.0
285,t10_ldb_col_p t10_net_srv_d,0.0
286,t10_ldb_col_p t10_net_wal_d,0.0
287,t10_ldb_fb_p^2,0.0
288,t10_ldb_fb_p t10_ldb_hinci_m,0.0
289,t10_ldb_fb_p t10_ldb_hisp_p,0.0
290,t10_ldb_fb_p t10_ldb_hs_p,0.0
291,t10_ldb_fb_p t10_ldb_lep_p,0.0
292,t10_ldb_fb_p t10_ldb_mhmvali_m,0.0
293,t10_ldb_fb_p t10_ldb_mrenti_m,0.0
294,t10_ldb_fb_p t10_ldb_multi_p,0.0
295,t10_ldb_fb_p t10_ldb_nhblk_p,0.008479098834493288
296,t10_ldb_fb_p t10_ldb_nhwht_p,-0.0
297,t10_ldb_fb_p t10_ldb_npov_p,0.0
298,t10_ldb_fb_p t10_ldb_own_p,0.04929383148114936
299,t10_ldb_fb_p t10_ldb_pop_d,0.0
300,t10_ldb_fb_p t10_ldb_unemp_p,0.11272562371788743
301,t10_ldb_fb_p t10_ldb_vac_p,0.0
302,t10_ldb_fb_p t10_use_green_k,-0.0
303,t10_ldb_fb_p t10_net_act_d,0.0
304,t10_ldb_fb_p t10_net_amb_d,0.0
305,t10_ldb_fb_p t10_net_apa_d,0.0
306,t10_ldb_fb_p t10_net_aur_d,0.0
307,t10_ldb_fb_p t10_net_bar_d,-0.0
308,t10_ldb_fb_p t10_net_cer_d,0.0
309,t10_ldb_fb_p t10_net_dra_d,0.0
310,t10_ldb_fb_p t10_net_ffa_d,0.0
311,t10_ldb_fb_p t10_net_fin_d,0.0
312,t10_ldb_fb_p t10_net_fsa_d,0.0
313,t10_ldb_fb_p t10_net_fsr_d,0.0
314,t10_ldb_fb_p t10_net_hoi_d,-0.0
315,t10_ldb_fb_p t10_net_hsr_d,0.0
316,t10_ldb_fb_p t10_net_kct_d,-0.0
317,t10_ldb_fb_p t10_net_liq_d,-0.0
318,t10_ldb_fb_p t10_net_mul_d,0.0
319,t10_ldb_fb_p t10_net_ngt_d,-0.0
320,t10_ldb_fb_p t10_net_pht_d,0.0
321,t10_ldb_fb_p t10_net_res_d,-0.0
322,t10_ldb_fb_p t10_net_srv_d,0.0
323,t10_ldb_fb_p t10_net_wal_d,0.0
324,t10_ldb_hinci_m^2,-0.0
325,t10_ldb_hinci_m t10_ldb_hisp_p,0.00988454685193033
326,t10_ldb_hinci_m t10_ldb_hs_p,0.13534340903927766
327,t10_ldb_hinci_m t10_ldb_lep_p,0.0
328,t10_ldb_hinci_m t10_ldb_mhmvali_m,-0.0
329,t10_ldb_hinci_m t10_ldb_mrenti_m,-0.0
330,t10_ldb_hinci_m t10_ldb_multi_p,0.03036629478690981
331,t10_ldb_hinci_m t10_ldb_nhblk_p,-0.0
332,t10_ldb_hinci_m t10_ldb_nhwht_p,0.0
333,t10_ldb_hinci_m t10_ldb_npov_p,0.0
334,t10_ldb_hinci_m t10_ldb_own_p,0.0
335,t10_ldb_hinci_m t10_ldb_pop_d,0.0
336,t10_ldb_hinci_m t10_ldb_unemp_p,0.0
337,t10_ldb_hinci_m t10_ldb_vac_p,0.0
338,t10_ldb_hinci_m t10_use_green_k,0.0
339,t10_ldb_hinci_m t10_net_act_d,0.0
340,t10_ldb_hinci_m t10_net_amb_d,0.0
341,t10_ldb_hinci_m t10_net_apa_d,0.0
342,t10_ldb_hinci_m t10_net_aur_d,0.0
343,t10_ldb_hinci_m t10_net_bar_d,0.0
344,t10_ldb_hinci_m t10_net_cer_d,0.0
345,t10_ldb_hinci_m t10_net_dra_d,0.0
346,t10_ldb_hinci_m t10_net_ffa_d,0.0
347,t10_ldb_hinci_m t10_net_fin_d,0.0
348,t10_ldb_hinci_m t10_net_fsa_d,0.0
349,t10_ldb_hinci_m t10_net_fsr_d,0.0
350,t10_ldb_hinci_m t10_net_hoi_d,-0.0
351,t10_ldb_hinci_m t10_net_hsr_d,0.0
352,t10_ldb_hinci_m t10_net_kct_d,-0.0
353,t10_ldb_hinci_m t10_net_liq_d,-0.0
354,t10_ldb_hinci_m t10_net_mul_d,0.0
355,t10_ldb_hinci_m t10_net_ngt_d,-0.0
356,t10_ldb_hinci_m t10_net_pht_d,0.0
357,t10_ldb_hinci_m t10_net_res_d,-0.0
358,t10_ldb_hinci_m t10_net_srv_d,0.0
359,t10_ldb_hinci_m t10_net_wal_d,0.0
360,t10_ldb_hisp_p^2,0.20568173043285176
361,t10_ldb_hisp_p t10_ldb_hs_p,0.0
362,t10_ldb_hisp_p t10_ldb_lep_p,0.0
363,t10_ldb_hisp_p t10_ldb_mhmvali_m,0.0
364,t10_ldb_hisp_p t10_ldb_mrenti_m,0.0
365,t10_ldb_hisp_p t10_ldb_multi_p,0.0
366,t10_ldb_hisp_p t10_ldb_nhblk_p,-0.0
367,t10_ldb_hisp_p t10_ldb_nhwht_p,-0.0
368,t10_ldb_hisp_p t10_ldb_npov_p,0.0
369,t10_ldb_hisp_p t10_ldb_own_p,0.0
370,t10_ldb_hisp_p t10_ldb_pop_d,0.0
371,t10_ldb_hisp_p t10_ldb_unemp_p,0.0
372,t10_ldb_hisp_p t10_ldb_vac_p,-0.0
373,t10_ldb_hisp_p t10_use_green_k,0.0
374,t10_ldb_hisp_p t10_net_act_d,0.0
375,t10_ldb_hisp_p t10_net_amb_d,0.0
376,t10_ldb_hisp_p t10_net_apa_d,0.0
377,t10_ldb_hisp_p t10_net_aur_d,0.0
378,t10_ldb_hisp_p t10_net_bar_d,-0.0
379,t10_ldb_hisp_p t10_net_cer_d,0.0
380,t10_ldb_hisp_p t10_net_dra_d,0.0
381,t10_ldb_hisp_p t10_net_ffa_d,-0.0
382,t10_ldb_hisp_p t10_net_fin_d,0.0
383,t10_ldb_hisp_p t10_net_fsa_d,0.0
384,t10_ldb_hisp_p t10_net_fsr_d,0.0
385,t10_ldb_hisp_p t10_net_hoi_d,-0.0
386,t10_ldb_hisp_p t10_net_hsr_d,0.0
387,t10_ldb_hisp_p t10_net_kct_d,-0.0
388,t10_ldb_hisp_p t10_net_liq_d,-0.0
389,t10_ldb_hisp_p t10_net_mul_d,-0.0
390,t10_ldb_hisp_p t10_net_ngt_d,-0.0
391,t10_ldb_hisp_p t10_net_pht_d,0.0
392,t10_ldb_hisp_p t10_net_res_d,-0.0
393,t10_ldb_hisp_p t10_net_srv_d,-0.0
394,t10_ldb_hisp_p t10_net_wal_d,0.0
395,t10_ldb_hs_p^2,-0.0
396,t10_ldb_hs_p t10_ldb_lep_p,0.0
397,t10_ldb_hs_p t10_ldb_mhmvali_m,0.2431799591015452
398,t10_ldb_hs_p t10_ldb_mrenti_m,0.0
399,t10_ldb_hs_p t10_ldb_multi_p,0.0
400,t10_ldb_hs_p t10_ldb_nhblk_p,-0.0
401,t10_ldb_hs_p t10_ldb_nhwht_p,-0.0
402,t10_ldb_hs_p t10_ldb_npov_p,-0.05298704813688648
403,t10_ldb_hs_p t10_ldb_own_p,0.0
404,t10_ldb_hs_p t10_ldb_pop_d,0.0
405,t10_ldb_hs_p t10_ldb_unemp_p,-0.19977216617617943
406,t10_ldb_hs_p t10_ldb_vac_p,-0.0
407,t10_ldb_hs_p t10_use_green_k,0.0
408,t10_ldb_hs_p t10_net_act_d,0.0
409,t10_ldb_hs_p t10_net_amb_d,0.0
410,t10_ldb_hs_p t10_net_apa_d,-0.0
411,t10_ldb_hs_p t10_net_aur_d,-0.0
412,t10_ldb_hs_p t10_net_bar_d,-0.0
413,t10_ldb_hs_p t10_net_cer_d,0.0
414,t10_ldb_hs_p t10_net_dra_d,0.0
415,t10_ldb_hs_p t10_net_ffa_d,-0.0
416,t10_ldb_hs_p t10_net_fin_d,0.0
417,t10_ldb_hs_p t10_net_fsa_d,0.0
418,t10_ldb_hs_p t10_net_fsr_d,-0.0
419,t10_ldb_hs_p t10_net_hoi_d,-0.0
420,t10_ldb_hs_p t10_net_hsr_d,0.0
421,t10_ldb_hs_p t10_net_kct_d,-0.0
422,t10_ldb_hs_p t10_net_liq_d,-0.0
423,t10_ldb_hs_p t10_net_mul_d,-0.0
424,t10_ldb_hs_p t10_net_ngt_d,-0.016820979610540417
425,t10_ldb_hs_p t10_net_pht_d,-0.0
426,t10_ldb_hs_p t10_net_res_d,-0.0
427,t10_ldb_hs_p t10_net_srv_d,-0.0
428,t10_ldb_hs_p t10_net_wal_d,0.0
429,t10_ldb_lep_p^2,0.0014400316260835208
430,t10_ldb_lep_p t10_ldb_mhmvali_m,0.0
431,t10_ldb_lep_p t10_ldb_mrenti_m,0.12960958078448678
432,t10_ldb_lep_p t10_ldb_multi_p,0.0
433,t10_ldb_lep_p t10_ldb_nhblk_p,0.0
434,t10_ldb_lep_p t10_ldb_nhwht_p,0.0
435,t10_ldb_lep_p t10_ldb_npov_p,0.0
436,t10_ldb_lep_p t10_ldb_own_p,0.009079664959302422
437,t10_ldb_lep_p t10_ldb_pop_d,0.0
438,t10_ldb_lep_p t10_ldb_unemp_p,0.0
439,t10_ldb_lep_p t10_ldb_vac_p,0.0
440,t10_ldb_lep_p t10_use_green_k,-0.0
441,t10_ldb_lep_p t10_net_act_d,0.0
442,t10_ldb_lep_p t10_net_amb_d,0.0
443,t10_ldb_lep_p t10_net_apa_d,0.0
444,t10_ldb_lep_p t10_net_aur_d,0.0
445,t10_ldb_lep_p t10_net_bar_d,-0.0
446,t10_ldb_lep_p t10_net_cer_d,0.0
447,t10_ldb_lep_p t10_net_dra_d,0.0
448,t10_ldb_lep_p t10_net_ffa_d,0.0
449,t10_ldb_lep_p t10_net_fin_d,0.0
450,t10_ldb_lep_p t10_net_fsa_d,0.0
451,t10_ldb_lep_p t10_net_fsr_d,0.0
452,t10_ldb_lep_p t10_net_hoi_d,-0.0
453,t10_ldb_lep_p t10_net_hsr_d,0.0
454,t10_ldb_lep_p t10_net_kct_d,-0.0
455,t10_ldb_lep_p t10_net_liq_d,-0.0
456,t10_ldb_lep_p t10_net_mul_d,0.0
457,t10_ldb_lep_p t10_net_ngt_d,-0.0
458,t10_ldb_lep_p t10_net_pht_d,-0.0
459,t10_ldb_lep_p t10_net_res_d,-0.0
460,t10_ldb_lep_p t10_net_srv_d,-0.0
461,t10_ldb_lep_p t10_net_wal_d,0.0
462,t10_ldb_mhmvali_m^2,0.0
463,t10_ldb_mhmvali_m t10_ldb_mrenti_m,0.0
464,t10_ldb_mhmvali_m t10_ldb_multi_p,0.0
465,t10_ldb_mhmvali_m t10_ldb_nhblk_p,-0.0
466,t10_ldb_mhmvali_m t10_ldb_nhwht_p,0.0
467,t10_ldb_mhmvali_m t10_ldb_npov_p,0.0
468,t10_ldb_mhmvali_m t10_ldb_own_p,0.0
469,t10_ldb_mhmvali_m t10_ldb_pop_d,0.0
470,t10_ldb_mhmvali_m t10_ldb_unemp_p,0.0
471,t10_ldb_mhmvali_m t10_ldb_vac_p,0.0
472,t10_ldb_mhmvali_m t10_use_green_k,0.0
473,t10_ldb_mhmvali_m t10_net_act_d,0.0
474,t10_ldb_mhmvali_m t10_net_amb_d,0.0
475,t10_ldb_mhmvali_m t10_net_apa_d,0.0
476,t10_ldb_mhmvali_m t10_net_aur_d,-0.0
477,t10_ldb_mhmvali_m t10_net_bar_d,-0.0
478,t10_ldb_mhmvali_m t10_net_cer_d,0.0
479,t10_ldb_mhmvali_m t10_net_dra_d,-0.0
480,t10_ldb_mhmvali_m t10_net_ffa_d,-0.0
481,t10_ldb_mhmvali_m t10_net_fin_d,0.0
482,t10_ldb_mhmvali_m t10_net_fsa_d,-0.0
483,t10_ldb_mhmvali_m t10_net_fsr_d,0.0
484,t10_ldb_mhmvali_m t10_net_hoi_d,-0.0
485,t10_ldb_mhmvali_m t10_net_hsr_d,0.0
486,t10_ldb_mhmvali_m t10_net_kct_d,-0.0
487,t10_ldb_mhmvali_m t10_net_liq_d,-0.0
488,t10_ldb_mhmvali_m t10_net_mul_d,0.0
489,t10_ldb_mhmvali_m t10_net_ngt_d,-0.0
490,t10_ldb_mhmvali_m t10_net_pht_d,0.0
